X_transcriptName	tissue	sRNA24_exp	strata	Allele
_chr12_004795.1	leaves	0.0623408413282761	stratum 2	X Male
_chr12_003084.1	flowers	0.114768130826569	stratum 3	X Male
_chr12_003084.1	leaves	0.100488502313828	stratum 3	X Male
_chr12_005031.1	flowers	0.18633729912928	stratum 1	X Male
_chr12_005031.1	leaves	0.21481085828682	stratum 1	X Male
_chr12_000215.1	flowers	0	stratum 2	X Male
_chr12_000215.1	leaves	0.0162581275599032	stratum 2	X Male
_chr12_004418.1	flowers	0.0863335857247572	stratum 2	X Male
_chr12_004418.1	leaves	0.116583462379159	stratum 2	X Male
_chr12_004598.1	flowers	0.101196513055526	stratum 2	X Male
_chr12_004598.1	leaves	0.210034460378267	stratum 2	X Male
_chr12_005083.1	flowers	0.0212280600413373	stratum 1	X Male
_chr12_005083.1	leaves	0.0262134248114816	stratum 1	X Male
_chr12_005070.1	flowers	0.0326420658053457	stratum 1	X Male
_chr12_005070.1	leaves	0.0947808065362462	stratum 1	X Male
_chr12_000927.1	flowers	0.0210071658777484	stratum 2	X Male
_chr12_000927.1	leaves	0	stratum 2	X Male
_chr12_001081.1	flowers	0.135393212811759	stratum 2	X Male
_chr12_001081.1	leaves	0.161849724191657	stratum 2	X Male
_chr12_001324.1	flowers	0.0266172536597581	stratum 2	X Male
_chr12_001324.1	leaves	0.0575813537166975	stratum 2	X Male
_chr12_000541.1	flowers	0.0503669380058524	stratum 2	X Male
_chr12_000541.1	leaves	0.0553602315997265	stratum 2	X Male
_chr12_003751.1	flowers	0.191592510028925	stratum 3	X Male
_chr12_003751.1	leaves	0.074684723836779	stratum 3	X Male
_chr12_000137.1	flowers	0.0293615751125002	stratum 1	X Male
_chr12_000137.1	leaves	0.163004840011402	stratum 1	X Male
_chr12_001695.1	flowers	0.21898763780992	stratum 3	X Male
_chr12_001695.1	leaves	0.355845392006533	stratum 3	X Male
_chr12_003508.1	flowers	0.0139384318834827	stratum 3	X Male
_chr12_003508.1	leaves	0.0187651869003233	stratum 3	X Male
_chr12_000136.1	flowers	0.293940975313836	stratum 1	X Male
_chr12_000136.1	leaves	0.200066851163891	stratum 1	X Male
_chr12_004145.1	flowers	0.218397941842442	stratum 2	X Male
_chr12_004145.1	leaves	0.148305680872278	stratum 2	X Male
_chr12_000033.1	flowers	0.108735795007376	stratum 1	X Male
_chr12_000033.1	leaves	0.1245756168344	stratum 1	X Male
_chr12_003487.1	flowers	0.0310074775721948	stratum 3	Y Male
_chr12_003487.1	leaves	0.0456052728151695	stratum 3	Y Male
_chr12_003488.1	flowers	0.046604905897513	stratum 3	Y Male
_chr12_003488.1	leaves	0.0705304322878367	stratum 3	Y Male
_chr12_001716.1	flowers	0.246872761607054	stratum 3	Y Male
_chr12_001716.1	leaves	0.291818586288267	stratum 3	Y Male
_chr12_001717.1	flowers	0.0525262301217178	stratum 3	Y Male
_chr12_001717.1	leaves	0.122582561292741	stratum 3	Y Male
_chr12_001148.1	flowers	0.0168057327021987	stratum 2	Y Male
_chr12_001148.1	leaves	0.0513810857968587	stratum 2	Y Male
_chr12_000172.1	flowers	0	stratum 2	Y Male
_chr12_000172.1	leaves	0.0325162551198063	stratum 2	Y Male
_chr12_004948.1	flowers	0.0295595854957844	stratum 2	Y Male
_chr12_004948.1	leaves	0.0482658505167068	stratum 2	Y Male
_chr12_004949.1	flowers	0.0616160547241785	stratum 2	Y Male
_chr12_004949.1	leaves	0.046455735445454	stratum 2	Y Male
_chr12_003895.1	flowers	0.0914529411454849	stratum 2	Y Male
_chr12_003895.1	leaves	0.123235850223545	stratum 2	Y Male
_chr12_004687.1	flowers	0.0337147446896512	stratum 2	Y Male
_chr12_004687.1	leaves	0.0965239837573696	stratum 2	Y Male
_chr12_004954.1	flowers	0.0241621656422443	stratum 2	Y Male
_chr12_004954.1	leaves	0.0375303738006465	stratum 2	Y Male
_chr12_001531.1	flowers	0.114294593553008	stratum 3	Y Male
_chr12_001531.1	leaves	0.128351306148594	stratum 3	Y Male
_chr12_004662.1	flowers	0.0754323657026571	stratum 2	Y Male
_chr12_004662.1	leaves	0.105239810647675	stratum 2	Y Male
_chr12_003517.1	flowers	0.19217911837945	stratum 3	Y Male
_chr12_003517.1	leaves	0.294518642041444	stratum 3	Y Male
_chr12_001121.1	flowers	0.0598779051088971	stratum 2	Y Male
_chr12_001121.1	leaves	0	stratum 2	Y Male
_chr12_003512.1	flowers	0.115355236850328	stratum 3	Y Male
_chr12_003512.1	leaves	0.183705448446246	stratum 3	Y Male
_chr12_005009.1	flowers	0.0475326921526063	stratum 1	Y Male
_chr12_005009.1	leaves	0.0385041394510521	stratum 1	Y Male
_chr12_000170.1	flowers	0.184587045306108	stratum 2	Y Male
_chr12_000170.1	leaves	0.391710785977306	stratum 2	Y Male
_chr12_000034.1	flowers	0.346868984806968	stratum 1	Y Male
_chr12_000034.1	leaves	0.416341211062683	stratum 1	Y Male
_chr12_001086.1	flowers	0.0426012496144677	stratum 2	Y Male
_chr12_001086.1	leaves	0.0126398360866056	stratum 2	Y Male
_chr12_004192.1	flowers	0.157424861874733	stratum 2	Y Male
_chr12_004192.1	leaves	0.226424474941173	stratum 2	Y Male
_chr12_003480.1	flowers	0.047934876831541	stratum 3	Y Male
_chr12_003480.1	leaves	0.0631919803949561	stratum 3	Y Male
_chr12_003486.1	flowers	0.0669746250965459	stratum 3	Y Male
_chr12_003486.1	leaves	0.12726924377839	stratum 3	Y Male
_chr12_001709.1	flowers	0.0941440627879547	stratum 3	Y Male
_chr12_001709.1	leaves	0.0854442406735227	stratum 3	Y Male
_chr12_001710.1	flowers	0.173575357575065	stratum 3	Y Male
_chr12_001710.1	leaves	0.192447835747541	stratum 3	Y Male
_chr12_001711.1	flowers	0.058449911773638	stratum 3	Y Male
_chr12_001711.1	leaves	0.0418818870370217	stratum 3	Y Male
_chr12_001713.1	flowers	0.304961674178907	stratum 3	Y Male
_chr12_001713.1	leaves	0.680500578792698	stratum 3	Y Male
_chr12_004768.1	flowers	0.0185659863159284	stratum 2	Y Male
_chr12_004768.1	leaves	0.0249110265837373	stratum 2	Y Male
_chr12_000342.1	flowers	0.04408026821517	stratum 2	Y Male
_chr12_000342.1	leaves	0.066728156451426	stratum 2	Y Male
_chr12_004817.1	flowers	0.0452042483911424	stratum 2	Y Male
_chr12_004817.1	leaves	0.042382662569398	stratum 2	Y Male
_chr12_004405.1	flowers	0.0892785260346337	stratum 2	Y Male
_chr12_004405.1	leaves	0.0830438744727366	stratum 2	Y Male
_chr12_000887.1	flowers	0.0906324684495567	stratum 2	Y Male
_chr12_000887.1	leaves	0.0447135807571474	stratum 2	Y Male
_chr12_000816.1	flowers	0.0227664602181023	stratum 2	Y Male
_chr12_000816.1	leaves	0.063421937351404	stratum 2	Y Male
_chr12_000880.1	flowers	0.0693344356620524	stratum 2	Y Male
_chr12_000880.1	leaves	0.0777969031375003	stratum 2	Y Male
_chr12_000754.1	flowers	0.221294410828651	stratum 2	Y Male
_chr12_000754.1	leaves	0.359334608868855	stratum 2	Y Male
_chr12_004699.1	flowers	0.0284927471360232	stratum 2	Y Male
_chr12_004699.1	leaves	0.0464520811394999	stratum 2	Y Male
_chr12_004706.1	flowers	0.0997984082838908	stratum 2	Y Male
_chr12_004706.1	leaves	0.14131613930714	stratum 2	Y Male
_chr12_003859.1	flowers	0.10870665698902	stratum 2	Y Male
_chr12_003859.1	leaves	0.0487743826797095	stratum 2	Y Male
_chr12_003860.1	flowers	0.169958076198606	stratum 2	Y Male
_chr12_003860.1	leaves	0.387206099887066	stratum 2	Y Male
_chr12_004975.1	flowers	0.0621914457377861	stratum 1	Y Male
_chr12_004975.1	leaves	0.106997805780775	stratum 1	Y Male
_chr12_004977.1	flowers	0.112230242118051	stratum 1	Y Male
_chr12_004977.1	leaves	0.329552852379911	stratum 1	Y Male
_chr12_001612.1	flowers	0.0241591762345575	stratum 3	Y Male
_chr12_001612.1	leaves	0.053900934118129	stratum 3	Y Male
_chr12_004455.1	flowers	0.0369216423335868	stratum 2	Y Male
_chr12_004455.1	leaves	0.0894917326232065	stratum 2	Y Male
_chr12_001433.1	flowers	0.0377768269447382	stratum 2	Y Male
_chr12_001433.1	leaves	0.0252796721732113	stratum 2	Y Male
_chr12_001434.1	flowers	0.0509905107264188	stratum 2	Y Male
_chr12_001434.1	leaves	0.066444251495592	stratum 2	Y Male
_chr12_000624.1	flowers	0.0500152830067239	stratum 2	Y Male
_chr12_000624.1	leaves	0.0596393574688988	stratum 2	Y Male
_chr12_003591.1	flowers	0.0528844487142937	stratum 3	Y Male
_chr12_003591.1	leaves	0.0943810569012698	stratum 3	Y Male
_chr12_003592.1	flowers	0.239352705396812	stratum 3	Y Male
_chr12_003592.1	leaves	0.280437688016223	stratum 3	Y Male
_chr12_001154.1	flowers	0.0527903347478483	stratum 2	Y Male
_chr12_001154.1	leaves	0.0809383964503523	stratum 2	Y Male
_chr12_001599.1	flowers	0.0419877804210268	stratum 3	Y Male
_chr12_001599.1	leaves	0.0923277185801971	stratum 3	Y Male
_chr12_003516.1	flowers	0.104222888041484	stratum 3	Y Male
_chr12_003516.1	leaves	0.166032146440964	stratum 3	Y Male
_chr12_000471.1	flowers	0.0242366313331654	stratum 2	Y Male
_chr12_000471.1	leaves	0.0244390934283225	stratum 2	Y Male
_chr12_000482.1	flowers	0.0811306311099921	stratum 2	Y Male
_chr12_000482.1	leaves	0.160757602149616	stratum 2	Y Male
_chr12_000483.1	flowers	0.0351102016466855	stratum 2	Y Male
_chr12_000483.1	leaves	0.035802749371128	stratum 2	Y Male
_chr12_004925.1	flowers	0.113726017800027	stratum 2	Y Male
_chr12_004925.1	leaves	0.161086362147367	stratum 2	Y Male
_chr12_004389.1	flowers	0.0783249715349756	stratum 2	Y Male
_chr12_004389.1	leaves	0.078046501595254	stratum 2	Y Male
_chr12_004400.1	flowers	0.0747773415560943	stratum 2	Y Male
_chr12_004400.1	leaves	0.0470394041979053	stratum 2	Y Male
_chr12_000469.1	flowers	0.118008433533078	stratum 2	Y Male
_chr12_000469.1	leaves	0.189263383960254	stratum 2	Y Male
_chr12_003938.1	flowers	0.1196163002342	stratum 2	Y Male
_chr12_003938.1	leaves	0.166256426301581	stratum 2	Y Male
_chr12_001408.1	flowers	0	stratum 2	Y Male
_chr12_001408.1	leaves	0.175396641594007	stratum 2	Y Male
_chr12_003815.1	flowers	0.123006588405862	stratum 2	Y Male
_chr12_003815.1	leaves	0.174747685529745	stratum 2	Y Male
_chr12_000158.1	flowers	0.0251957203888303	stratum 2	Y Male
_chr12_000158.1	leaves	0.0517930492658095	stratum 2	Y Male
_chr12_000072.1	flowers	0.0193912300409985	stratum 1	Y Male
_chr12_000072.1	leaves	0.055130247210421	stratum 1	Y Male
_chr12_000580.1	flowers	0.0171685519276223	stratum 2	Y Male
_chr12_000580.1	leaves	0.0700505015515121	stratum 2	Y Male
_chr12_004944.1	flowers	0.114673450013964	stratum 2	Y Male
_chr12_004944.1	leaves	0.20919563124379	stratum 2	Y Male
_chr12_004824.1	flowers	0.24110029910717	stratum 2	Y Male
_chr12_004824.1	leaves	0.353031675095716	stratum 2	Y Male
_chr12_004934.1	flowers	0.105571779917765	stratum 2	Y Male
_chr12_004934.1	leaves	0.127364219705692	stratum 2	Y Male
_chr12_003748.1	flowers	0.0454248502285814	stratum 3	Y Male
_chr12_003748.1	leaves	0.0725944300349164	stratum 3	Y Male
_chr12_004744.1	flowers	0.105209035214003	stratum 2	Y Male
_chr12_004744.1	leaves	0.134494499176064	stratum 2	Y Male
_chr12_000071.1	flowers	0.0620174584254684	stratum 1	Y Male
_chr12_000071.1	leaves	0.0751435241936325	stratum 1	Y Male
_chr12_000379.1	flowers	0.149978915989781	stratum 2	Y Male
_chr12_000379.1	leaves	0.154089790975747	stratum 2	Y Male
_chr12_004674.1	flowers	0.0725829441603498	stratum 2	Y Male
_chr12_004674.1	leaves	0.125930530255615	stratum 2	Y Male
_chr12_001587.1	flowers	0.048306977137935	stratum 3	Y Male
_chr12_001587.1	leaves	0.0449465632159895	stratum 3	Y Male
_chr12_004190.1	flowers	0.0894672352924351	stratum 2	Y Male
_chr12_004190.1	leaves	0.0451698660896342	stratum 2	Y Male
_chr12_000093.1	flowers	0.064034485563792	stratum 1	Y Male
_chr12_000093.1	leaves	0.121910688009019	stratum 1	Y Male
_chr12_000192.1	flowers	0.0410553000914838	stratum 2	Y Male
_chr12_000192.1	leaves	0.0686116372100917	stratum 2	Y Male
_chr12_003603.1	flowers	0.161998434449009	stratum 3	Y Male
_chr12_003603.1	leaves	0.177889175548684	stratum 3	Y Male
_chr12_000752.1	flowers	0.0605447863985658	stratum 2	Y Male
_chr12_000752.1	leaves	0.116202264597792	stratum 2	Y Male
_chr12_003919.1	flowers	0.130298606290979	stratum 2	Y Male
_chr12_003919.1	leaves	0.112681866850385	stratum 2	Y Male
_chr12_004808.1	flowers	0.0264211118653067	stratum 2	Y Male
_chr12_004808.1	leaves	0.045793909962938	stratum 2	Y Male
_chr12_003594.1	flowers	0.11605142104136	stratum 3	Y Male
_chr12_003594.1	leaves	0.0809492749300986	stratum 3	Y Male
_chr12_003595.1	flowers	0.0762621987570035	stratum 3	Y Male
_chr12_003595.1	leaves	0.0785160027385229	stratum 3	Y Male
_chr12_004773.1	flowers	0.0838778082459866	stratum 2	Y Male
_chr12_004773.1	leaves	0.0907959146304962	stratum 2	Y Male
_chr12_004775.1	flowers	0.286575653385985	stratum 2	Y Male
_chr12_004775.1	leaves	0.216471853526158	stratum 2	Y Male
_chr12_000380.1	flowers	0.0942254726583609	stratum 2	Y Male
_chr12_000380.1	leaves	0.0984948697304649	stratum 2	Y Male
_chr12_003908.1	flowers	0.0958991871573551	stratum 2	Y Male
_chr12_003908.1	leaves	0.0780763834507212	stratum 2	Y Male
_chr12_000901.1	flowers	0.145106118572802	stratum 2	Y Male
_chr12_000901.1	leaves	0.137313581787412	stratum 2	Y Male
_chr12_004459.1	flowers	0.0350141875356166	stratum 2	Y Male
_chr12_004459.1	leaves	0.117807663355036	stratum 2	Y Male
_chr12_000107.1	flowers	0.060759300746938	stratum 1	Y Male
_chr12_000107.1	leaves	0.0508299593802325	stratum 1	Y Male
_chr12_004801.1	flowers	0.0168429652474658	stratum 2	Y Male
_chr12_004801.1	leaves	0.0518617972923352	stratum 2	Y Male
_chr12_001327.1	flowers	0.313465869034731	stratum 2	Y Male
_chr12_001327.1	leaves	0.0778189327779209	stratum 2	Y Male
_chr12_004854.1	flowers	0.0414025269476646	stratum 2	Y Male
_chr12_004854.1	leaves	0.0885270666846948	stratum 2	Y Male
_chr12_004855.1	flowers	0.250694539638898	stratum 2	Y Male
_chr12_004855.1	leaves	0.252787948821268	stratum 2	Y Male
_chr12_004858.1	flowers	0.143121896145723	stratum 2	Y Male
_chr12_004858.1	leaves	0.230871634604584	stratum 2	Y Male
_chr12_004859.1	flowers	0	stratum 2	Y Male
_chr12_004859.1	leaves	0	stratum 2	Y Male
_chr12_004860.1	flowers	0.107309009597707	stratum 2	Y Male
_chr12_004860.1	leaves	0.0323664602065415	stratum 2	Y Male
_chr12_004861.1	flowers	0.067684607710636	stratum 2	Y Male
_chr12_004861.1	leaves	0.0659335262623312	stratum 2	Y Male
_chr12_004863.1	flowers	0.119399771142847	stratum 2	Y Male
_chr12_004863.1	leaves	0.121385253725191	stratum 2	Y Male
_chr12_004864.1	flowers	0.192474444999048	stratum 2	Y Male
_chr12_004864.1	leaves	0.063762151182264	stratum 2	Y Male
_chr12_004866.1	flowers	0.0673272011885859	stratum 2	Y Male
_chr12_004866.1	leaves	0.0354600463273745	stratum 2	Y Male
_chr12_004869.1	flowers	0.0522618661484146	stratum 2	Y Male
_chr12_004869.1	leaves	0.10357079505331	stratum 2	Y Male
_chr12_004871.1	flowers	0.071810952508356	stratum 2	Y Male
_chr12_004871.1	leaves	0.120806845861667	stratum 2	Y Male
_chr12_004872.1	flowers	0.0698889901418328	stratum 2	Y Male
_chr12_004872.1	leaves	0.136408224770315	stratum 2	Y Male
_chr12_004873.1	flowers	0.075562509900994	stratum 2	Y Male
_chr12_004873.1	leaves	0.0895594389363181	stratum 2	Y Male
_chr12_004875.1	flowers	0.126960555631957	stratum 2	Y Male
_chr12_004875.1	leaves	0.224624359966229	stratum 2	Y Male
_chr12_004876.1	flowers	0.0904556537550334	stratum 2	Y Male
_chr12_004876.1	leaves	0.094940709899076	stratum 2	Y Male
_chr12_004880.1	flowers	0.0699352176355486	stratum 2	Y Male
_chr12_004880.1	leaves	0.0584924650873714	stratum 2	Y Male
_chr12_004883.1	flowers	0.0652930965648031	stratum 2	Y Male
_chr12_004883.1	leaves	0.125893610712552	stratum 2	Y Male
_chr12_004884.1	flowers	0.0139384318834827	stratum 2	Y Male
_chr12_004884.1	leaves	0.0162581275599032	stratum 2	Y Male
_chr12_005003.1	flowers	0.0942335331559179	stratum 1	Y Male
_chr12_005003.1	leaves	0.0906313608936442	stratum 1	Y Male
_chr12_000696.1	flowers	0.102224970852216	stratum 2	Y Male
_chr12_000696.1	leaves	0.153713826978848	stratum 2	Y Male
_chr12_001184.1	flowers	0.0573256889734286	stratum 2	Y Male
_chr12_001184.1	leaves	0.110766851669152	stratum 2	Y Male
_chr12_004593.1	flowers	0.0896073982729198	stratum 2	Y Male
_chr12_004593.1	leaves	0.0813214282769958	stratum 2	Y Male
_chr12_000199.1	flowers	0.0711378459086041	stratum 2	Y Male
_chr12_000199.1	leaves	0.0937771455463459	stratum 2	Y Male
_chr12_000200.1	flowers	0.126971526977527	stratum 2	Y Male
_chr12_000200.1	leaves	0.162574994979515	stratum 2	Y Male
_chr12_004928.1	flowers	0.0728176479376005	stratum 2	Y Male
_chr12_004928.1	leaves	0.0812630389738747	stratum 2	Y Male
_chr12_000673.1	flowers	0.0923173379893409	stratum 2	Y Male
_chr12_000673.1	leaves	0.136297609794719	stratum 2	Y Male
_chr12_004171.1	flowers	0.0956861670057588	stratum 2	Y Male
_chr12_004171.1	leaves	0.0722944979598045	stratum 2	Y Male
_chr12_000145.1	flowers	0.0519763988515241	stratum 1	Y Male
_chr12_000145.1	leaves	0.0690598132873286	stratum 1	Y Male
_chr12_003880.1	flowers	0	stratum 2	Y Male
_chr12_003880.1	leaves	0	stratum 2	Y Male
_chr12_003882.1	flowers	0.0607567422135699	stratum 2	Y Male
_chr12_003882.1	leaves	0.10905213405047	stratum 2	Y Male
_chr12_001733.1	flowers	0.10005335164612	stratum 3	Y Male
_chr12_001733.1	leaves	0.0522862762490327	stratum 3	Y Male
_chr12_001477.1	flowers	0.248717838257092	stratum 3	Y Male
_chr12_001477.1	leaves	0.243677230820154	stratum 3	Y Male
_chr12_001339.1	flowers	0.0337954678475884	stratum 2	Y Male
_chr12_001339.1	leaves	0.0313101579620405	stratum 2	Y Male
_chr12_004972.1	flowers	0.0367312844180927	stratum 1	Y Male
_chr12_004972.1	leaves	0.137311648045155	stratum 1	Y Male
_chr12_001651.1	flowers	0.0400799751494271	stratum 3	Y Male
_chr12_001651.1	leaves	0.0979086107391086	stratum 3	Y Male
_chr12_001666.1	flowers	0.0879920071759679	stratum 3	Y Male
_chr12_001666.1	leaves	0.096430595172304	stratum 3	Y Male
_chr12_001581.1	flowers	0.0483376009747908	stratum 3	Y Male
_chr12_001581.1	leaves	0.0727032415679181	stratum 3	Y Male
_chr12_003618.1	flowers	0.10300612034063	stratum 3	Y Male
_chr12_003618.1	leaves	0.0653277825984714	stratum 3	Y Male
_chr12_001575.1	flowers	0.0745166315985767	stratum 3	Y Male
_chr12_001575.1	leaves	0.0826669239656666	stratum 3	Y Male
_chr12_003616.1	flowers	0.125967570787038	stratum 3	Y Male
_chr12_003616.1	leaves	0.245374271373687	stratum 3	Y Male
_chr12_005034.1	flowers	0.0603410737886387	stratum 1	Y Male
_chr12_005034.1	leaves	0.0505593443464225	stratum 1	Y Male
_chr12_004523.1	flowers	0.100551349552585	stratum 2	Y Male
_chr12_004523.1	leaves	0.183358079787357	stratum 2	Y Male
_chr12_000349.1	flowers	0.0706977894832475	stratum 2	Y Male
_chr12_000349.1	leaves	0.185535846755902	stratum 2	Y Male
_chr12_003632.1	flowers	0.0654535729184633	stratum 3	Y Male
_chr12_003632.1	leaves	0.109274372991776	stratum 3	Y Male
_chr12_003557.1	flowers	0.035444343387893	stratum 3	Y Male
_chr12_003557.1	leaves	0.0731997810632887	stratum 3	Y Male
_chr12_001728.1	flowers	0.0408326549550708	stratum 3	Y Male
_chr12_001728.1	leaves	0.0544117204882908	stratum 3	Y Male
_chr12_000983.1	flowers	0.108649462164477	stratum 2	Y Male
_chr12_000983.1	leaves	0.259885262362424	stratum 2	Y Male
_chr12_000269.1	flowers	0.0191740430235951	stratum 2	Y Male
_chr12_000269.1	leaves	0.0391681726743001	stratum 2	Y Male
_chr12_001292.1	flowers	0.0626740147471028	stratum 2	Y Male
_chr12_001292.1	leaves	0.0454078298574719	stratum 2	Y Male
_chr12_003789.1	flowers	0.0568737454081162	stratum 2	Y Male
_chr12_003789.1	leaves	0.103355374970167	stratum 2	Y Male
_chr12_001109.1	flowers	0.0516151073187963	stratum 2	Y Male
_chr12_001109.1	leaves	0.0622981368734027	stratum 2	Y Male
_chr12_001102.1	flowers	0.479508450884121	stratum 2	Y Male
_chr12_001102.1	leaves	0.857360545432826	stratum 2	Y Male
_chr12_001103.1	flowers	0	stratum 2	Y Male
_chr12_001103.1	leaves	0	stratum 2	Y Male
_chr12_000339.1	flowers	0.0567932519576266	stratum 2	Y Male
_chr12_000339.1	leaves	0.0824544928920492	stratum 2	Y Male
_chr12_003922.1	flowers	0.0243733493053806	stratum 2	Y Male
_chr12_003922.1	leaves	0.0223774883805427	stratum 2	Y Male
_chr12_004577.1	flowers	0.0739237505882721	stratum 2	Y Male
_chr12_004577.1	leaves	0.111677383357004	stratum 2	Y Male
_chr12_000444.1	flowers	0.0383473507841539	stratum 2	Y Male
_chr12_000444.1	leaves	0.0750607476012931	stratum 2	Y Male
_chr12_000179.1	flowers	0.0647378981955121	stratum 2	Y Male
_chr12_000179.1	leaves	0.108091258574093	stratum 2	Y Male
_chr12_004947.1	flowers	0.0940488066965818	stratum 2	Y Male
_chr12_004947.1	leaves	0.251570594278277	stratum 2	Y Male
_chr12_000011.1	flowers	0.089654016600467	stratum 1	Y Male
_chr12_000011.1	leaves	0.11239401215618	stratum 1	Y Male
_chr12_003506.1	flowers	0.0342226614476896	stratum 3	Y Male
_chr12_003506.1	leaves	0.0500203081979051	stratum 3	Y Male
_chr12_000236.1	flowers	0.0621866236578893	stratum 2	Y Male
_chr12_000236.1	leaves	0.10408090888581	stratum 2	Y Male
_chr12_003829.1	flowers	0.0607470387377151	stratum 2	Y Male
_chr12_003829.1	leaves	0.0599495851735172	stratum 2	Y Male
_chr12_001402.1	flowers	0.0314417327452666	stratum 2	Y Male
_chr12_001402.1	leaves	0.0320586993606667	stratum 2	Y Male
_chr12_001219.1	flowers	0.0423329203314374	stratum 2	Y Male
_chr12_001219.1	leaves	0.0583717776542055	stratum 2	Y Male
_chr12_000774.1	flowers	0.0252515744924856	stratum 2	Y Male
_chr12_000774.1	leaves	0.0416825457289956	stratum 2	Y Male
_chr12_000123.1	flowers	0.0139384318834827	stratum 1	Y Male
_chr12_000123.1	leaves	0.0126398360866056	stratum 1	Y Male
_chr12_004421.1	flowers	0.0677521072942372	stratum 2	Y Male
_chr12_004421.1	leaves	0.140790839485756	stratum 2	Y Male
_chr12_000078.1	flowers	0.025410585814495	stratum 1	Y Male
_chr12_000078.1	leaves	0.0783973250799439	stratum 1	Y Male
_chr12_004902.1	flowers	0.063315503837278	stratum 2	Y Male
_chr12_004902.1	leaves	0.0334302111435298	stratum 2	Y Male
_chr12_000253.1	flowers	0.0210632973358574	stratum 2	Y Male
_chr12_000253.1	leaves	0.0522369239357871	stratum 2	Y Male
_chr12_000255.1	flowers	0.0292606305230295	stratum 2	Y Male
_chr12_000255.1	leaves	0.0537959290538453	stratum 2	Y Male
_chr12_000259.1	flowers	0.0464552825912863	stratum 2	Y Male
_chr12_000259.1	leaves	0.0809546666456959	stratum 2	Y Male
_chr12_000688.1	flowers	0.0215857523889568	stratum 2	Y Male
_chr12_000688.1	leaves	0.0785184534439763	stratum 2	Y Male
_chr12_004963.1	flowers	0.0906476070953143	stratum 1	Y Male
_chr12_004963.1	leaves	0.13511718754003	stratum 1	Y Male
_chr12_004305.1	flowers	0.0328632482396644	stratum 2	Y Male
_chr12_004305.1	leaves	0.0566630879591006	stratum 2	Y Male
_chr12_003764.1	flowers	0.0790537408506938	stratum 3	Y Male
_chr12_003764.1	leaves	0.10351159490784	stratum 3	Y Male
_chr12_003965.1	flowers	0.0324114878797721	stratum 2	Y Male
_chr12_003965.1	leaves	0.0225777539321337	stratum 2	Y Male
_chr12_001293.1	flowers	0.0719054620297672	stratum 2	Y Male
_chr12_001293.1	leaves	0.074133971291419	stratum 2	Y Male
_chr12_001044.1	flowers	0.0324053567509161	stratum 2	Y Male
_chr12_001044.1	leaves	0.0552448506672274	stratum 2	Y Male
_chr12_001503.1	flowers	0.0815071534039898	stratum 3	Y Male
_chr12_001503.1	leaves	0.117067880278934	stratum 3	Y Male
_chr12_003844.1	flowers	0.131226723620272	stratum 2	Y Male
_chr12_003844.1	leaves	0.0554349356426956	stratum 2	Y Male
_chr12_000526.1	flowers	0.183443429382397	stratum 2	Y Male
_chr12_000526.1	leaves	0.177246237540513	stratum 2	Y Male
_chr12_001125.1	flowers	0.181968460852752	stratum 2	Y Male
_chr12_001125.1	leaves	0.274309657119495	stratum 2	Y Male
_chr12_001126.1	flowers	0.167092905531507	stratum 2	Y Male
_chr12_001126.1	leaves	0.493322221483335	stratum 2	Y Male
_chr12_004726.1	flowers	0.165922945388664	stratum 2	Y Male
_chr12_004726.1	leaves	0.303172490327171	stratum 2	Y Male
_chr12_004510.1	flowers	0.0248111223343613	stratum 2	Y Male
_chr12_004510.1	leaves	0.0428337119797895	stratum 2	Y Male
_chr12_000420.1	flowers	0.0565498719541249	stratum 2	Y Male
_chr12_000420.1	leaves	0	stratum 2	Y Male
_chr12_004747.1	flowers	0.065835297511874	stratum 2	Y Male
_chr12_004747.1	leaves	0.10939247053265	stratum 2	Y Male
_chr12_001700.1	flowers	0.0139384318834827	stratum 3	Y Male
_chr12_001700.1	leaves	0.0184364488142209	stratum 3	Y Male
_chr12_001701.1	flowers	0.0420143317554967	stratum 3	Y Male
_chr12_001701.1	leaves	0.0708361385965029	stratum 3	Y Male
_chr12_001702.1	flowers	0.0288999012292884	stratum 3	Y Male
_chr12_001702.1	leaves	0.0361693379123877	stratum 3	Y Male
_chr12_001703.1	flowers	0.267568252888414	stratum 3	Y Male
_chr12_001703.1	leaves	0.587889861982622	stratum 3	Y Male
_chr12_001704.1	flowers	0.0670058451116526	stratum 3	Y Male
_chr12_001704.1	leaves	0.0872824552029433	stratum 3	Y Male
_chr12_001705.1	flowers	0.071116597454624	stratum 3	Y Male
_chr12_001705.1	leaves	0.037353907149493	stratum 3	Y Male
_chr12_001648.1	flowers	0.0478311872156865	stratum 3	Y Male
_chr12_001648.1	leaves	0.0834419291228843	stratum 3	Y Male
_chr12_003521.1	flowers	0.0697560657282423	stratum 3	Y Male
_chr12_003521.1	leaves	0.0596562746433825	stratum 3	Y Male
_chr12_003867.1	flowers	0.0976676117919685	stratum 2	Y Male
_chr12_003867.1	leaves	0.101339182074786	stratum 2	Y Male
_chr12_001742.1	flowers	0.28155707913779	stratum 3	Y Male
_chr12_001742.1	leaves	0.241633864686527	stratum 3	Y Male
_chr12_001743.1	flowers	0.0355916613882451	stratum 3	Y Male
_chr12_001743.1	leaves	0.0468913086231741	stratum 3	Y Male
