Y_GeneName	Y_transcriptName	X_GeneName	X_transcriptName	startX	scaffY	startY	pos_new	invert	strata	strata_low	strata_uppp	chr.x	min.x	max.x	strand.x	gene_RPM.x	SBGE.x	sRNA24_exp.x	chr.y	min.y	max.y	strand.y	gene_RPM.y	SBGE.y	sRNA24_exp.y	tissue	sex	total_gene_expression	total_sRNA24_exp	Y_over_X_gene_expression	Y_over_X_sRNA24
_scaffold_12_000437	_scaffold_12_000437.1	_chr12_001086	_chr12_001086.1	152145266	scaffold_12-1	19589639	81342715	inverted	stratum 2	strata3	strata2	chr12	152145266	152149470	+	1396.02425	female-biased	0.028208590608713	scaffold_12-1	19589639	19593691	-	836.5345	male-biased	0.0426012496144677	flowers	Male	2232.55875	0.0708098402231807	0.599226338654218	1.51022254905955
_scaffold_12_000437	_scaffold_12_000437.1	_chr12_001086	_chr12_001086.1	152145266	scaffold_12-1	19589639	81342715	inverted	stratum 2	strata3	strata2	chr12	152145266	152149470	+	1040.766	unbiased	0.0326901933687568	scaffold_12-1	19589639	19593691	-	0	male-biased	0	leaves	Female	1040.766	0.0326901933687568		
_scaffold_12_000437	_scaffold_12_000437.1	_chr12_001086	_chr12_001086.1	152145266	scaffold_12-1	19589639	81342715	inverted	stratum 2	strata3	strata2	chr12	152145266	152149470	+	627.36675	unbiased	0	scaffold_12-1	19589639	19593691	-	640.70325	male-biased	0.0126398360866056	leaves	Male	1268.07	0.0126398360866056	1.02125790058208	Inf
_scaffold_12_000442	_scaffold_12_000442.1	_chr12_004192	_chr12_004192.1	140552049	scaffold_12-1	18847874	140552049	""	stratum 2	strata3	strata2	chr12	140552049	140558345	-	2134.75	unbiased	0.0696500241944163	scaffold_12-1	18847874	18857217	-	0	unbiased	0	flowers	Female	2134.75	0.0696500241944163		
_scaffold_12_000442	_scaffold_12_000442.1	_chr12_004192	_chr12_004192.1	140552049	scaffold_12-1	18847874	140552049	""	stratum 2	strata3	strata2	chr12	140552049	140558345	-	953.5	unbiased	0.0777732321122032	scaffold_12-1	18847874	18857217	-	1.25	unbiased	0.157424861874733	flowers	Male	954.75	0.235198093986936	0.00131095962244363	2.02415223849276
_scaffold_12_000442	_scaffold_12_000442.1	_chr12_004192	_chr12_004192.1	140552049	scaffold_12-1	18847874	140552049	""	stratum 2	strata3	strata2	chr12	140552049	140558345	-	5084.5	unbiased	0.223037867642359	scaffold_12-1	18847874	18857217	-	0	unbiased	0	leaves	Female	5084.5	0.223037867642359		
_scaffold_12_000442	_scaffold_12_000442.1	_chr12_004192	_chr12_004192.1	140552049	scaffold_12-1	18847874	140552049	""	stratum 2	strata3	strata2	chr12	140552049	140558345	-	2859.25	unbiased	0.185205638558841	scaffold_12-1	18847874	18857217	-	3	unbiased	0.226424474941173	leaves	Male	2862.25	0.411630113500014	0.00104922619568069	1.22255713542564
_scaffold_12_000479	_scaffold_12_000479.1	_chr12_003480	_chr12_003480.1	313905326	scaffold_12-1	9348847	313905326	non_inv	stratum 3	strata3	strata3	chr12	313905326	313912716	-	1897	female-biased	0.0431860488818736	scaffold_12-1	9348847	9355914	-	0	male-biased	0	flowers	Female	1897	0.0431860488818736		
_scaffold_12_000479	_scaffold_12_000479.1	_chr12_003480	_chr12_003480.1	313905326	scaffold_12-1	9348847	313905326	non_inv	stratum 3	strata3	strata3	chr12	313905326	313912716	-	558.22775	female-biased	0.0139881909097449	scaffold_12-1	9348847	9355914	-	279.77225	male-biased	0.047934876831541	flowers	Male	838	0.0619230677412859	0.501179402134702	3.42681031027015
_scaffold_12_000479	_scaffold_12_000479.1	_chr12_003480	_chr12_003480.1	313905326	scaffold_12-1	9348847	313905326	non_inv	stratum 3	strata3	strata3	chr12	313905326	313912716	-	1368.5	unbiased	0.0566278392048005	scaffold_12-1	9348847	9355914	-	0	male-biased	0	leaves	Female	1368.5	0.0566278392048005		
_scaffold_12_000479	_scaffold_12_000479.1	_chr12_003480	_chr12_003480.1	313905326	scaffold_12-1	9348847	313905326	non_inv	stratum 3	strata3	strata3	chr12	313905326	313912716	-	688.96175	unbiased	0.0262856948786328	scaffold_12-1	9348847	9355914	-	401.28875	male-biased	0.0631919803949561	leaves	Male	1090.2505	0.0894776752735889	0.582454323480222	2.40404450735384
_scaffold_12_000481	_scaffold_12_000481.1	_chr12_003486	_chr12_003486.1	313530166	scaffold_12-1	9211750	313530166	non_inv	stratum 3	strata3	strata3	chr12	313530166	313535032	-	1728.5	female-biased	0.0322773687179657	scaffold_12-1	9211750	9216816	-	0	male-biased	0	flowers	Female	1728.5	0.0322773687179657		
_scaffold_12_000481	_scaffold_12_000481.1	_chr12_003486	_chr12_003486.1	313530166	scaffold_12-1	9211750	313530166	non_inv	stratum 3	strata3	strata3	chr12	313530166	313535032	-	496.12725	female-biased	0.0283518565989391	scaffold_12-1	9211750	9216816	-	261.12275	male-biased	0.0669746250965459	flowers	Male	757.25	0.095326481695485	0.526322128042755	2.36226593707631
_scaffold_12_000481	_scaffold_12_000481.1	_chr12_003486	_chr12_003486.1	313530166	scaffold_12-1	9211750	313530166	non_inv	stratum 3	strata3	strata3	chr12	313530166	313535032	-	350.75	unbiased	0.0755655131704635	scaffold_12-1	9211750	9216816	-	0	male-biased	0	leaves	Female	350.75	0.0755655131704635		
_scaffold_12_000481	_scaffold_12_000481.1	_chr12_003486	_chr12_003486.1	313530166	scaffold_12-1	9211750	313530166	non_inv	stratum 3	strata3	strata3	chr12	313530166	313535032	-	219.49625	unbiased	0.0675763820438523	scaffold_12-1	9211750	9216816	-	120.253725	male-biased	0.12726924377839	leaves	Male	339.749975	0.194845625822242	0.54786232111027	1.88333911832985
_scaffold_12_000483	_scaffold_12_000483.1	_chr12_001709	_chr12_001709.1	313240542	scaffold_12-1	8631004	313240542	non_inv	stratum 3	strata3	strata3	chr12	313240542	313247877	+	873.75	unbiased	0.052175955148722	scaffold_12-1	8631004	8638303	-	0	male-biased	0	flowers	Female	873.75	0.052175955148722		
_scaffold_12_000483	_scaffold_12_000483.1	_chr12_001709	_chr12_001709.1	313240542	scaffold_12-1	8631004	313240542	non_inv	stratum 3	strata3	strata3	chr12	313240542	313247877	+	322.4404	unbiased	0.0141374679885312	scaffold_12-1	8631004	8638303	-	519.3095	male-biased	0.0941440627879547	flowers	Male	841.7499	0.108281530776486	1.61055965691644	6.65918839670071
_scaffold_12_000483	_scaffold_12_000483.1	_chr12_001709	_chr12_001709.1	313240542	scaffold_12-1	8631004	313240542	non_inv	stratum 3	strata3	strata3	chr12	313240542	313247877	+	310.25	unbiased	0.0796754878127453	scaffold_12-1	8631004	8638303	-	0	male-biased	0	leaves	Female	310.25	0.0796754878127453		
_scaffold_12_000483	_scaffold_12_000483.1	_chr12_001709	_chr12_001709.1	313240542	scaffold_12-1	8631004	313240542	non_inv	stratum 3	strata3	strata3	chr12	313240542	313247877	+	111.18265	unbiased	0.0641004499827801	scaffold_12-1	8631004	8638303	-	241.56725	male-biased	0.0854442406735227	leaves	Male	352.7499	0.149544690656303	2.17270635301461	1.33297411635139
_scaffold_12_000484	_scaffold_12_000484.1	_chr12_001710	_chr12_001710.1	313253243	scaffold_12-1	8614383	313253243	non_inv	stratum 3	strata3	strata3	chr12	313253243	313257361	+	51.75	unbiased	0.148421652608794	scaffold_12-1	8614383	8617712	-	0	male-biased	0	flowers	Female	51.75	0.148421652608794		
_scaffold_12_000484	_scaffold_12_000484.1	_chr12_001710	_chr12_001710.1	313253243	scaffold_12-1	8614383	313253243	non_inv	stratum 3	strata3	strata3	chr12	313253243	313257361	+	19.2426	unbiased	0.165860033863281	scaffold_12-1	8614383	8617712	-	14.5074	male-biased	0.173575357575065	flowers	Male	33.75	0.339435391438346	0.7539209878083	1.04651707546463
_scaffold_12_000484	_scaffold_12_000484.1	_chr12_001710	_chr12_001710.1	313253243	scaffold_12-1	8614383	313253243	non_inv	stratum 3	strata3	strata3	chr12	313253243	313257361	+	14.5	female-biased	0.231442957577986	scaffold_12-1	8614383	8617712	-	0	male-biased	0	leaves	Female	14.5	0.231442957577986		
_scaffold_12_000484	_scaffold_12_000484.1	_chr12_001710	_chr12_001710.1	313253243	scaffold_12-1	8614383	313253243	non_inv	stratum 3	strata3	strata3	chr12	313253243	313257361	+	3.145605	female-biased	0.134989067314506	scaffold_12-1	8614383	8617712	-	6.354385	male-biased	0.192447835747541	leaves	Male	9.49999	0.327436903062047	2.02008357692717	1.42565497766692
_scaffold_12_000485	_scaffold_12_000485.1	_chr12_001711	_chr12_001711.1	313383785	scaffold_12-1	8547394	313383785	non_inv	stratum 3	strata3	strata3	chr12	313383785	313389326	+	4139.25	female-biased	0.0371488670150222	scaffold_12-1	8547394	8558131	-	0	male-biased	0	flowers	Female	4139.25	0.0371488670150222		
_scaffold_12_000485	_scaffold_12_000485.1	_chr12_001711	_chr12_001711.1	313383785	scaffold_12-1	8547394	313383785	non_inv	stratum 3	strata3	strata3	chr12	313383785	313389326	+	1061.0925	female-biased	0.0449460957329941	scaffold_12-1	8547394	8558131	-	1637.0075	male-biased	0.058449911773638	flowers	Male	2698.1	0.103396007506632	1.54275663997248	1.30044469537164
_scaffold_12_000485	_scaffold_12_000485.1	_chr12_001711	_chr12_001711.1	313383785	scaffold_12-1	8547394	313383785	non_inv	stratum 3	strata3	strata3	chr12	313383785	313389326	+	847.25	unbiased	0.108478274342051	scaffold_12-1	8547394	8558131	-	0	male-biased	0	leaves	Female	847.25	0.108478274342051		
_scaffold_12_000485	_scaffold_12_000485.1	_chr12_001711	_chr12_001711.1	313383785	scaffold_12-1	8547394	313383785	non_inv	stratum 3	strata3	strata3	chr12	313383785	313389326	+	540.1685	unbiased	0.0187651869003233	scaffold_12-1	8547394	8558131	-	533.60625	male-biased	0.0418818870370217	leaves	Male	1073.77475	0.060647073937345	0.987851475974627	2.23189288012368
_scaffold_12_000486	_scaffold_12_000486.1	_chr12_001713	_chr12_001713.1	313429685	scaffold_12-1	8505556	313429685	non_inv	stratum 3	strata3	strata3	chr12	313429685	313432698	+	141.5	female-biased	0.124940061027975	scaffold_12-1	8505556	8508877	-	0	male-biased	0	flowers	Female	141.5	0.124940061027975		
_scaffold_12_000486	_scaffold_12_000486.1	_chr12_001713	_chr12_001713.1	313429685	scaffold_12-1	8505556	313429685	non_inv	stratum 3	strata3	strata3	chr12	313429685	313432698	+	15.461775	female-biased	0.0860798989026295	scaffold_12-1	8505556	8508877	-	48.788225	male-biased	0.304961674178907	flowers	Male	64.25	0.391041573081537	3.15540906525932	3.5427745393134
_scaffold_12_000486	_scaffold_12_000486.1	_chr12_001713	_chr12_001713.1	313429685	scaffold_12-1	8505556	313429685	non_inv	stratum 3	strata3	strata3	chr12	313429685	313432698	+	4	unbiased	0.183973247109346	scaffold_12-1	8505556	8508877	-	0	unbiased	0	leaves	Female	4	0.183973247109346		
_scaffold_12_000486	_scaffold_12_000486.1	_chr12_001713	_chr12_001713.1	313429685	scaffold_12-1	8505556	313429685	non_inv	stratum 3	strata3	strata3	chr12	313429685	313432698	+	3.8967625	unbiased	0.0251499606868211	scaffold_12-1	8505556	8508877	-	1.1032375	unbiased	0.680500578792698	leaves	Male	5	0.705650539479519	0.283116433192939	27.0577193844
_scaffold_12_000509	_scaffold_12_000509.1	_chr12_004768	_chr12_004768.1	11917743	scaffold_12-1	4076052	11917743	non_inv	stratum 2	strata2	strata2	chr12	11917743	11922181	-	1895.5	female-biased	0.115623867305766	scaffold_12-1	4076052	4080470	-	0	male-biased	0	flowers	Female	1895.5	0.115623867305766		
_scaffold_12_000509	_scaffold_12_000509.1	_chr12_004768	_chr12_004768.1	11917743	scaffold_12-1	4076052	11917743	non_inv	stratum 2	strata2	strata2	chr12	11917743	11922181	-	383.0035	female-biased	0.116441539320446	scaffold_12-1	4076052	4080470	-	648.9965	male-biased	0.0185659863159284	flowers	Male	1032	0.135007525636374	1.69449234798115	0.159444700098261
_scaffold_12_000509	_scaffold_12_000509.1	_chr12_004768	_chr12_004768.1	11917743	scaffold_12-1	4076052	11917743	non_inv	stratum 2	strata2	strata2	chr12	11917743	11922181	-	228	unbiased	0.185647749272215	scaffold_12-1	4076052	4080470	-	0	male-biased	0	leaves	Female	228	0.185647749272215		
_scaffold_12_000509	_scaffold_12_000509.1	_chr12_004768	_chr12_004768.1	11917743	scaffold_12-1	4076052	11917743	non_inv	stratum 2	strata2	strata2	chr12	11917743	11922181	-	150.75	unbiased	0.0787837609953156	scaffold_12-1	4076052	4080470	-	223.25	male-biased	0.0249110265837373	leaves	Male	374	0.103694787579053	1.48092868988391	0.316194940036164
_scaffold_13_000013	_scaffold_13_000013.1	_chr12_000342	_chr12_000342.1	10266555	scaffold_13	1591920	10266555	non_inv	stratum 2	strata2	strata2	chr12	10266555	10274650	+	2650	unbiased	0.0693148378983319	scaffold_13	1591920	1608643	+	0	male-biased	0	flowers	Female	2650	0.0693148378983319		
_scaffold_13_000013	_scaffold_13_000013.1	_chr12_000342	_chr12_000342.1	10266555	scaffold_13	1591920	10266555	non_inv	stratum 2	strata2	strata2	chr12	10266555	10274650	+	1027.53425	unbiased	0.0462142934625488	scaffold_13	1591920	1608643	+	901.4665	male-biased	0.04408026821517	flowers	Male	1929.00075	0.0902945616777188	0.877310415686874	0.953823263594667
_scaffold_13_000013	_scaffold_13_000013.1	_chr12_000342	_chr12_000342.1	10266555	scaffold_13	1591920	10266555	non_inv	stratum 2	strata2	strata2	chr12	10266555	10274650	+	975.25	female-biased	0.123358170661807	scaffold_13	1591920	1608643	+	0	male-biased	0	leaves	Female	975.25	0.123358170661807		
_scaffold_13_000013	_scaffold_13_000013.1	_chr12_000342	_chr12_000342.1	10266555	scaffold_13	1591920	10266555	non_inv	stratum 2	strata2	strata2	chr12	10266555	10274650	+	290.497	female-biased	0.0645557029684242	scaffold_13	1591920	1608643	+	320.753	male-biased	0.066728156451426	leaves	Male	611.25	0.13128385941985	1.10415253858043	1.03365238674675
_scaffold_13_000014	_scaffold_13_000014.1	_chr12_004817	_chr12_004817.1	10285780	scaffold_13	1948608	10285780	non_inv	stratum 2	strata2	strata2	chr12	10285780	10290168	-	405.75	unbiased	0.0307963921415966	scaffold_13	1948608	1951661	+	0	unbiased	0	flowers	Female	405.75	0.0307963921415966		
_scaffold_13_000014	_scaffold_13_000014.1	_chr12_004817	_chr12_004817.1	10285780	scaffold_13	1948608	10285780	non_inv	stratum 2	strata2	strata2	chr12	10285780	10290168	-	149.4665	unbiased	0.0824950070000717	scaffold_13	1948608	1951661	+	4.533375	unbiased	0.0452042483911424	flowers	Male	153.999875	0.127699255391214	0.0303303750338705	0.547963446940529
_scaffold_13_000014	_scaffold_13_000014.1	_chr12_004817	_chr12_004817.1	10285780	scaffold_13	1948608	10285780	non_inv	stratum 2	strata2	strata2	chr12	10285780	10290168	-	69.25	unbiased	0.0696218392937751	scaffold_13	1948608	1951661	+	0	unbiased	0	leaves	Female	69.25	0.0696218392937751		
_scaffold_13_000014	_scaffold_13_000014.1	_chr12_004817	_chr12_004817.1	10285780	scaffold_13	1948608	10285780	non_inv	stratum 2	strata2	strata2	chr12	10285780	10290168	-	50.5	unbiased	0.0640046864288944	scaffold_13	1948608	1951661	+	1.5	unbiased	0.042382662569398	leaves	Male	52	0.106387348998292	0.0297029702970297	0.662180614172413
_scaffold_13_000037	_scaffold_13_000037.1	_chr12_004405	_chr12_004405.1	89018481	scaffold_13	4873318	89018481	""	stratum 2	strata3	strata2	chr12	89018481	89026821	-	926.25	female-biased	0.113781096643721	scaffold_13	4873318	4880814	+	0	male-biased	0	flowers	Female	926.25	0.113781096643721		
_scaffold_13_000037	_scaffold_13_000037.1	_chr12_004405	_chr12_004405.1	89018481	scaffold_13	4873318	89018481	""	stratum 2	strata3	strata2	chr12	89018481	89026821	-	297.82125	female-biased	0.0843717144137657	scaffold_13	4873318	4880814	+	267.8585	male-biased	0.0892785260346337	flowers	Male	565.67975	0.173650240448399	0.899393512047915	1.0581570690481
_scaffold_13_000037	_scaffold_13_000037.1	_chr12_004405	_chr12_004405.1	89018481	scaffold_13	4873318	89018481	""	stratum 2	strata3	strata2	chr12	89018481	89026821	-	588.5	unbiased	0.172318916806098	scaffold_13	4873318	4880814	+	0	male-biased	0	leaves	Female	588.5	0.172318916806098		
_scaffold_13_000037	_scaffold_13_000037.1	_chr12_004405	_chr12_004405.1	89018481	scaffold_13	4873318	89018481	""	stratum 2	strata3	strata2	chr12	89018481	89026821	-	307.26975	unbiased	0.150360395019981	scaffold_13	4873318	4880814	+	155.98425	male-biased	0.0830438744727366	leaves	Male	463.254	0.233404269492718	0.507645969054878	0.552298858098245
_scaffold_13_000038	_scaffold_13_000038.1	_chr12_000887	_chr12_000887.1	109577975	scaffold_13	4985109	124092780	inverted	stratum 2	strata3	strata2	chr12	109577975	109587814	+	2662	female-biased	0.0489786865652406	scaffold_13	4985109	4993127	+	0	male-biased	0	flowers	Female	2662	0.0489786865652406		
_scaffold_13_000038	_scaffold_13_000038.1	_chr12_000887	_chr12_000887.1	109577975	scaffold_13	4985109	124092780	inverted	stratum 2	strata3	strata2	chr12	109577975	109587814	+	587.73175	female-biased	0.0413811483603623	scaffold_13	4985109	4993127	+	341.51825	male-biased	0.0906324684495567	flowers	Male	929.25	0.132013616809919	0.58107844267389	2.19018736890276
_scaffold_13_000038	_scaffold_13_000038.1	_chr12_000887	_chr12_000887.1	109577975	scaffold_13	4985109	124092780	inverted	stratum 2	strata3	strata2	chr12	109577975	109587814	+	90.75	unbiased	0.123872199556426	scaffold_13	4985109	4993127	+	0	male-biased	0	leaves	Female	90.75	0.123872199556426		
_scaffold_13_000038	_scaffold_13_000038.1	_chr12_000887	_chr12_000887.1	109577975	scaffold_13	4985109	124092780	inverted	stratum 2	strata3	strata2	chr12	109577975	109587814	+	48.132225	unbiased	0.0694823292505363	scaffold_13	4985109	4993127	+	14.8677875	male-biased	0.0447135807571474	leaves	Male	63.0000125	0.114195910007684	0.308894664645152	0.64352449377339
_scaffold_13_000042	_scaffold_13_000042.1	_chr12_000816	_chr12_000816.1	93068889	scaffold_13	7810504	143834026	inverted	stratum 2	strata3	strata2	chr12	93068889	93071455	+	0.5	unbiased	0.0122363822861676	scaffold_13	7810504	7813051	+	0	unbiased	0	flowers	Female	0.5	0.0122363822861676		
_scaffold_13_000042	_scaffold_13_000042.1	_chr12_000816	_chr12_000816.1	93068889	scaffold_13	7810504	143834026	inverted	stratum 2	strata3	strata2	chr12	93068889	93071455	+	0.75	unbiased	0	scaffold_13	7810504	7813051	+	2.5	unbiased	0.0227664602181023	flowers	Male	3.25	0.0227664602181023	3.33333333333333	Inf
_scaffold_13_000042	_scaffold_13_000042.1	_chr12_000816	_chr12_000816.1	93068889	scaffold_13	7810504	143834026	inverted	stratum 2	strata3	strata2	chr12	93068889	93071455	+	0.5	unbiased	0.0202463527612745	scaffold_13	7810504	7813051	+	0	unbiased	0	leaves	Female	0.5	0.0202463527612745		
_scaffold_13_000042	_scaffold_13_000042.1	_chr12_000816	_chr12_000816.1	93068889	scaffold_13	7810504	143834026	inverted	stratum 2	strata3	strata2	chr12	93068889	93071455	+	0.5	unbiased	0	scaffold_13	7810504	7813051	+	2.5	unbiased	0.063421937351404	leaves	Male	3	0.063421937351404	5	Inf
_scaffold_13_000055	_scaffold_13_000055.1	_chr12_000880	_chr12_000880.1	108158091	scaffold_13	10099085	132512264	inverted	stratum 2	strata3	strata2	chr12	108158091	108162564	+	931.5	unbiased	0.0891857654790464	scaffold_13	10099085	10102851	+	0	male-biased	0	flowers	Female	931.5	0.0891857654790464		
_scaffold_13_000055	_scaffold_13_000055.1	_chr12_000880	_chr12_000880.1	108158091	scaffold_13	10099085	132512264	inverted	stratum 2	strata3	strata2	chr12	108158091	108162564	+	358.315	unbiased	0.0902124895906244	scaffold_13	10099085	10102851	+	167.935	male-biased	0.0693344356620524	flowers	Male	526.25	0.159546925252677	0.468679792919638	0.768568032837641
_scaffold_13_000055	_scaffold_13_000055.1	_chr12_000880	_chr12_000880.1	108158091	scaffold_13	10099085	132512264	inverted	stratum 2	strata3	strata2	chr12	108158091	108162564	+	292.75	unbiased	0.139587449741706	scaffold_13	10099085	10102851	+	0	male-biased	0	leaves	Female	292.75	0.139587449741706		
_scaffold_13_000055	_scaffold_13_000055.1	_chr12_000880	_chr12_000880.1	108158091	scaffold_13	10099085	132512264	inverted	stratum 2	strata3	strata2	chr12	108158091	108162564	+	164.876	unbiased	0.0885894088052948	scaffold_13	10099085	10102851	+	73.373975	male-biased	0.0777969031375003	leaves	Male	238.249975	0.166386311942795	0.445025200756932	0.878173860585133
_scaffold_13_000062	_scaffold_13_000062.1	_chr12_000754	_chr12_000754.1	75737874	scaffold_13	12472797	75737874	""	stratum 2	strata3	strata2	chr12	75737874	75741962	+	241	female-biased	0.021648963513074	scaffold_13	12472797	12477739	+	0	male-biased	0	flowers	Female	241	0.021648963513074		
_scaffold_13_000062	_scaffold_13_000062.1	_chr12_000754	_chr12_000754.1	75737874	scaffold_13	12472797	75737874	""	stratum 2	strata3	strata2	chr12	75737874	75741962	+	31.34085	female-biased	0.0139384318834827	scaffold_13	12472797	12477739	+	11.90915	male-biased	0.221294410828651	flowers	Male	43.25	0.235232842712134	0.379988098599751	15.8765643566325
