chr	start	end	countMale	countFemale	ratioF_M	ratioM_F
chr2	154645365	155645365	73.35	78.28	1.06721199727335	0.937020950434338
chr2	155645365	156645365	71.05	93.95	1.32230823363828	0.75625332623736
chr2	156645365	157645365	74.43	65.36	0.878140534730619	1.13876988984088
chr2	157645365	158645365	77.89	87.68	1.12569007574785	0.88834397810219
chr2	158645365	159645365	69.18	68.26	0.986701358774212	1.01347787869909
chr2	159645365	160645365	68.92	69.18	1.0037724898433	0.996241688349234
chr2	160645365	161645365	73	86.17	1.18041095890411	0.847162585586631
chr2	161645365	162645365	75.92	76.56	1.00842992623815	0.991640543364681
chr2	162645365	163645365	72.27	88.86	1.22955583229556	0.813301823092505
chr2	163645365	164645365	71.56	68.73	0.960452766908888	1.04117561472428
chr2	164645365	165645365	71.36	65.11	0.912415919282511	1.09599139917063
chr2	165645365	166645365	68.27	61.94	0.907279917972755	1.10219567323216
chr2	166645365	167645365	74.41	82.49	1.1085875554361	0.902048733179779
chr2	167645365	168645365	70.82	63.17	0.891979666760802	1.12110178882381
chr2	168645365	169645365	75.13	73.87	0.983229069612672	1.017056992013
chr2	169645365	170645365	78.84	76	0.963977676306443	1.03736842105263
chr2	170645365	171645365	69.81	73.54	1.05343074058158	0.949279303780256
chr2	171645365	172645365	69.88	74.81	1.07054951345163	0.934099719288865
chr2	172645365	173645365	71.21	66.9	0.939474792866171	1.0644245142003
chr2	173645365	174645365	69.4	63.71	0.918011527377522	1.08931094019777
chr2	174645365	175645365	67.43	64.85	0.961738098769094	1.03978411719352
chr2	175645365	176645365	67.65	62.73	0.927272727272727	1.07843137254902
chr2	176645365	177645365	68.8	69.27	1.00683139534884	0.993214955969395
chr2	177645365	178645365	68.64	67.78	0.987470862470862	1.0126881085866
chr2	178645365	179645365	70.62	66.83	0.946332483715661	1.05671105790813
chr2	179645365	180645365	66.01	68.83	1.04272079987881	0.959029492953654
chr2	180645365	181645365	68.08	79.66	1.17009400705053	0.854632186793874
chr2	181645365	182645365	66.51	65.12	0.979100887084649	1.02134520884521
chr2	182645365	183645365	66.99	72.68	1.08493805045529	0.921711612548156
chr2	183645365	184645365	68.86	64.26	0.933197792622713	1.07158418923125
chr2	184645365	185645365	65.57	69.52	1.06024096385542	0.943181818181818
chr2	185645365	186645365	69.26	62.93	0.908605255558764	1.10058795487049
chr2	186645365	187645365	67.4	70.69	1.04881305637982	0.953458763615787
chr2	187645365	188645365	64.89	62.25	0.959315765141008	1.04240963855422
chr2	188645365	189645365	68.25	68.19	0.999120879120879	1.00087989441267
chr2	189645365	190645365	68.05	72.32	1.06274797942689	0.94095685840708
chr2	190645365	191059880	67.58	70.6	1.04468777744895	0.957223796033994
chr2	191059980	191645365	67.58	70.6	1.04468777744895	0.957223796033994
chr2	191645365	192645365	69.29	64.11	0.925241737624477	1.08079862735923
chr2	192645365	193645365	67.18	70.54	1.05001488538255	0.952367451091579
chr2	193645365	194645365	66.55	70.99	1.06671675432006	0.937455979715453
chr2	194645365	195645365	69.79	67.83	0.971915747241725	1.02889576883385
chr2	195645365	196645365	68.16	70.11	1.02860915492958	0.972186563970903
chr2	196645365	197645365	65.92	68.86	1.04459951456311	0.957304676154516
chr2	197645365	198645365	64.47	78.06	1.21079571893904	0.825903151421983
chr2	198645365	199635664	65.33	42.99	0.658043777743762	1.5196557338916
chr3	1	1000000	60.01	69.11	1.15164139310115	0.868325857328896
chr3	1000000	1069318	75.07	59.9	0.797921939523112	1.25325542570952
chr3	1069818	2000000	75.07	59.9	0.797921939523112	1.25325542570952
chr3	2000000	2643071	65.99	73.72	1.11713896044855	0.89514378730331
chr3	2643875	3000000	65.99	73.72	1.11713896044855	0.89514378730331
chr3	3000000	3022725	61.06	65.3	1.06943989518506	0.935068912710567
chr3	3089718	3394926	61.06	65.3	1.06943989518506	0.935068912710567
chr3	3395426	4000000	61.06	65.3	1.06943989518506	0.935068912710567
chr3	4000000	4677729	71.15	80.62	1.1330990864371	0.882535351029521
chr3	4677835	5000000	71.15	80.62	1.1330990864371	0.882535351029521
chr3	5000000	6000000	72.34	66.81	0.923555432679016	1.08277204011376
chr3	6000000	7000000	65.24	63.41	0.971949724095647	1.02885980129317
chr3	7000000	8000000	68.54	73.35	1.0701779982492	0.934423994546694
chr3	8000000	9000000	67.39	81.37	1.20744917643567	0.828192208430625
chr3	9000000	10000000	65.05	77.66	1.19385088393543	0.837625547257275
chr3	10000000	11000000	75.8	83.98	1.10791556728232	0.902595856156228
chr3	11000000	12000000	73.22	88	1.20185741600656	0.832045454545455
chr3	12000000	12698914	71.92	76.9	1.06924360400445	0.935240572171651
chr3	12699014	13000000	71.92	76.9	1.06924360400445	0.935240572171651
chr3	13000000	14000000	69.3	74.87	1.08037518037518	0.92560438092694
chr3	14000000	15000000	68.91	73.55	1.06733420403425	0.936913664174031
chr3	15000000	16000000	72.88	85.51	1.17329857299671	0.852297976844813
chr3	16000000	17000000	72.25	95.08	1.31598615916955	0.759886411442995
chr3	17000000	18000000	77.3	87.52	1.13221216041397	0.883226691042048
chr3	18000000	19000000	72.92	80.99	1.11066922654964	0.900358068897395
chr3	19000000	20000000	72.86	82.76	1.13587702443041	0.880376993716771
chr3	20000000	21000000	70.38	71.59	1.01719238420006	0.983098198072356
chr3	21000000	22000000	69.89	72.11	1.03176420088711	0.969213701289696
chr3	22000000	23000000	72.39	88.8	1.22668876916701	0.815202702702703
chr3	23000000	24000000	73.86	88.78	1.20200379095586	0.831944131561162
chr3	24000000	25000000	71.58	85.78	1.19837943559654	0.834460247143856
chr3	25000000	26000000	72.37	80.7	1.11510294320851	0.896778190830235
chr3	26000000	27000000	73.46	81.29	1.10658861965696	0.903678189199163
chr3	27000000	28000000	72.76	77.78	1.06899395272128	0.935458986886089
chr3	28000000	29000000	69.72	90.17	1.29331612162937	0.773206166130642
chr3	29000000	30000000	73.92	90.92	1.22997835497835	0.813022437307523
chr3	30000000	31000000	75.36	89.32	1.18524416135881	0.843708016121809
chr3	31000000	32000000	75.42	98.95	1.31198621055423	0.762203132895402
chr3	32000000	33000000	71.9	86.05	1.19680111265647	0.835560720511331
chr3	33000000	34000000	75.53	93.03	1.23169601482854	0.81188863807374
chr3	34000000	35000000	73.76	109.24	1.48101952277657	0.675210545587697
chr3	35000000	36000000	72.15	99.12	1.37380457380457	0.727905569007264
chr3	36000000	37000000	77.68	116.17	1.49549433573635	0.668675217353878
chr3	37000000	38000000	76.61	110.85	1.44693904190054	0.691114118177718
chr3	38000000	39000000	76.05	102.09	1.34240631163708	0.744930943285336
chr3	39000000	40000000	73.25	82.67	1.12860068259386	0.886052981734607
chr3	40000000	41000000	79.53	102.17	1.28467245064755	0.77840853479495
chr3	41000000	42000000	71.91	83.73	1.16437213183146	0.858831959871014
chr3	42000000	43000000	79.88	103.35	1.29381572358538	0.772907595549105
chr3	43000000	44000000	88.3	135.92	1.53929784824462	0.649646851088876
chr3	44000000	45000000	85.27	114.85	1.346898088425	0.742446669569003
chr3	45000000	46000000	84.31	111.6	1.32368639544538	0.755465949820789
chr3	46000000	47000000	74.63	96.63	1.29478761892001	0.772327434544137
chr3	47000000	48000000	78.73	106.87	1.35742410770989	0.736689435763077
chr3	48000000	49000000	70.87	96.08	1.35572174403838	0.737614487926728
chr3	49000000	49340922	69.62	93.43	1.34199942545246	0.745156801883763
chr3	49341553	50000000	69.62	93.43	1.34199942545246	0.745156801883763
chr3	50000000	51000000	74.71	98.87	1.32338375050194	0.755638717507839
chr3	51000000	52000000	71.62	91.31	1.27492320580843	0.784360968130544
chr3	52000000	52050086	63.05	88.83	1.40888183980967	0.709782731059327
chr3	52109830	52312461	63.05	88.83	1.40888183980967	0.709782731059327
chr3	52377643	53000000	63.05	88.83	1.40888183980967	0.709782731059327
chr3	53000000	54000000	76.34	107.44	1.40738800104794	0.710536113179449
chr3	54000000	55000000	74.9	109.58	1.4630173564753	0.68351889030845
chr3	55000000	56000000	78.21	109.77	1.40352896049099	0.712489751298169
chr3	56000000	57000000	72.35	84.6	1.16931582584658	0.855200945626478
chr3	57000000	58000000	89.49	124.42	1.39032294111074	0.719257354123131
chr3	58000000	59000000	76.76	94.34	1.22902553413236	0.813652745389018
chr3	59000000	60000000	71.16	90.75	1.27529510961214	0.784132231404959
chr3	60000000	61000000	75.13	96.09	1.27898309596699	0.781871162451868
chr3	61000000	62000000	76.44	103.77	1.35753532182104	0.736629083550159
chr3	62000000	63000000	72.17	102.1	1.41471525564639	0.706856023506366
chr3	63000000	64000000	76.68	112.86	1.47183098591549	0.679425837320574
chr3	64000000	65000000	90.53	138.46	1.52943775544019	0.653835042611585
chr3	65000000	66000000	77.37	108.28	1.39950885356081	0.71453638714444
chr3	66000000	67000000	77.04	108	1.4018691588785	0.713333333333333
chr3	67000000	68000000	83.04	122.09	1.47025529865125	0.680153984765337
chr3	68000000	69000000	79.52	128.18	1.61192152917505	0.620377594008426
chr3	69000000	70000000	74.82	105.94	1.41593156909917	0.706248820086842
chr3	70000000	71000000	79.2	111.23	1.40441919191919	0.712038119212443
chr3	71000000	72000000	77.97	109.39	1.40297550339874	0.712770820001828
chr3	72000000	73000000	76.69	106.44	1.38792541400443	0.720499812100714
chr3	73000000	74000000	75.09	109.28	1.45532028232787	0.687133967789165
chr3	74000000	75000000	77.37	97.22	1.25655938994442	0.79582390454639
chr3	75000000	76000000	71.89	92.58	1.28780080678815	0.77651760639447
chr3	76000000	77000000	82.04	116.51	1.42016089712335	0.704145566904128
chr3	77000000	78000000	80.41	120.14	1.49409277453053	0.669302480439487
chr3	78000000	79000000	89.43	131.69	1.47254836184725	0.679094843951705
chr3	79000000	80000000	83.71	116.3	1.38932027236889	0.719776440240757
chr3	80000000	81000000	80.88	108.94	1.34693372898121	0.742427024049936
chr3	81000000	82000000	80.47	113.16	1.40623834969554	0.711117002474373
chr3	82000000	83000000	80.83	108.97	1.34813806754918	0.741763788198587
chr3	83000000	84000000	75.83	99.62	1.31372807595938	0.761192531620157
chr3	84000000	85000000	80.05	117.82	1.47183010618364	0.679426243422169
chr3	85000000	86000000	80.31	116.11	1.44577263105466	0.691671690638188
chr3	86000000	87000000	85.07	123.15	1.44763136240743	0.690783597239139
chr3	87000000	88000000	87.31	126.86	1.45298362157828	0.688239003626045
chr3	88000000	89000000	74.26	106.82	1.43845946673849	0.695188167009923
chr3	89000000	90000000	71.23	110.78	1.55524357714446	0.64298609857375
chr3	90000000	91000000	76.46	103.64	1.35547998953701	0.737746043998456
chr3	91000000	92000000	85.47	119.81	1.4017784017784	0.713379517569485
chr3	92000000	93000000	75.26	90.26	1.19930906191868	0.833813427875028
chr3	93000000	94000000	73.32	99.99	1.36374795417349	0.733273327332733
chr3	94000000	94166978	46.77	61.65	1.3181526619628	0.758637469586375
chr3	94266978	94683239	46.77	61.65	1.3181526619628	0.758637469586375
chr3	94683239	95683239	74.49	103	1.38273593770976	0.723203883495146
chr3	95683239	96683239	75.97	99.69	1.31222851125444	0.762062393419601
chr3	96683239	97683239	81.51	112.04	1.37455526929211	0.727508032845412
chr3	97683239	98683239	69.17	91.69	1.32557467110019	0.754389791689388
chr3	98683239	99683239	76.41	103.62	1.3561052218296	0.737405906195715
chr3	99683239	100683239	76.01	105.49	1.38784370477569	0.720542231491137
chr3	100683239	101683239	79.45	110.45	1.39018250471995	0.719330013580806
chr3	101683239	102683239	74.76	98.62	1.31915462814339	0.758061245183533
chr3	102683239	103683239	74.98	95.31	1.2711389703921	0.786696044486413
chr3	103683239	104683239	72.81	89.93	1.23513253673946	0.809629711998221
chr3	104683239	105683239	79.95	111.7	1.39712320200125	0.715756490599821
chr3	105683239	106683239	72.59	98.18	1.35252789640446	0.739356284375637
chr3	106683239	107683239	76.78	93.93	1.22336545975514	0.817417225593527
chr3	107683239	108683239	75.61	88.09	1.16505753207248	0.85832671131797
chr3	108683239	109683239	75.28	102	1.35494155154091	0.738039215686275
chr3	109683239	110683239	77.3	100.26	1.29702457956016	0.770995411928985
chr3	110683239	111683239	70.57	100.48	1.42383449057673	0.702328821656051
chr3	111683239	112683239	71.78	95.33	1.32808581777654	0.752963390328333
chr3	112683239	113683239	76.94	86.21	1.1204834936314	0.892471871012644
chr3	113683239	114683239	75.01	106.55	1.42047726969737	0.70398873768184
chr3	114683239	115683239	77.71	103.16	1.32749967829108	0.75329585110508
chr3	115683239	116683239	77.2	105.64	1.36839378238342	0.730783794017418
chr3	116683239	117683239	75.61	77.79	1.02883216505753	0.971975832369199
chr3	117683239	117790482	53.76	53	0.985863095238095	1.01433962264151
chr3	117890482	118365507	53.76	53	0.985863095238095	1.01433962264151
chr3	118365507	119365507	73.66	76.62	1.0401846320934	0.96136778908901
chr3	119365507	120365507	73.76	65.9	0.893438177874187	1.11927162367223
chr3	120365507	121365507	67.95	73.94	1.08815305371597	0.918988368947796
chr3	121365507	122365507	74.92	83.62	1.11612386545649	0.895957904807462
chr3	122365507	123365507	77.69	88.43	1.13824172995238	0.878548004071017
chr3	123365507	124365507	73.16	85.42	1.16757791142701	0.856473893701709
chr3	124365507	125365507	71.36	83.97	1.17670964125561	0.849827319280695
chr3	125365507	126365507	75.39	87.64	1.16248839368617	0.860223642172524
chr3	126365507	127365507	73.3	81.1	1.10641200545703	0.903822441430333
chr3	127365507	128365507	73.89	80.66	1.09162268236568	0.916067443590379
chr3	128365507	129365507	71.41	80.44	1.12645287774821	0.887742416708105
chr3	129365507	130365507	73.65	75.15	1.020366598778	0.980039920159681
chr3	130365507	131365507	72.31	84.31	1.16595215046328	0.857668129522002
chr3	131365507	132365507	74.13	86.36	1.16498043976798	0.858383510884669
chr3	132365507	133365507	71.85	77.9	1.08420320111343	0.922336328626444
chr3	133365507	134365507	68.65	64.93	0.945812090313183	1.05729246881257
chr3	134365507	135365507	71.61	82.3	1.14928082670018	0.870109356014581
chr3	135365507	136365507	69.94	77.83	1.11281098084072	0.898625208788385
chr3	136365507	136433525	70.05	66.58	0.950463954318344	1.052117753079
chr3	136433625	137365507	70.05	66.58	0.950463954318344	1.052117753079
chr3	137365507	138365507	65.63	71.66	1.09187871400274	0.915852637454647
chr3	138365507	139365507	73.02	69.94	0.957819775403999	1.04403774663998
chr3	139365507	139472095	46.56	65.11	1.39841065292096	0.715097527261557
chr3	139472195	140365507	46.56	65.11	1.39841065292096	0.715097527261557
chr3	140365507	141365507	42.26	61.46	1.45433033601514	0.687601692157501
chr3	141365507	142365507	51.41	72.36	1.40750826687415	0.710475400773908
chr3	142365507	142541556	66.39	56.87	0.856604910378069	1.16739933180939
chr3	142541656	142839981	66.39	56.87	0.856604910378069	1.16739933180939
chr3	142840081	143365507	66.39	56.87	0.856604910378069	1.16739933180939
chr3	143365507	144365507	67.56	53.14	0.78656009473061	1.27135867519759
chr3	144365507	145365507	67.95	46.19	0.679764532744665	1.47109764018186
chr3	145365507	146365507	72.13	52.98	0.734507139886316	1.36145715364288
chr3	146365507	147365507	67.84	41.5	0.611733490566038	1.63469879518072
chr3	147365507	148365507	69.23	44.21	0.638595984399827	1.56593530875368
chr3	148365507	149365507	70.52	68.51	0.971497447532615	1.02933878265947
chr3	149365507	149976326	63.23	65.19	1.03099794401392	0.969934038963031
chr3	149976426	150365507	63.23	65.19	1.03099794401392	0.969934038963031
chr3	150365507	150679986	60.62	55.6	0.917189046519301	1.09028776978417
chr3	150680486	151184362	60.62	55.6	0.917189046519301	1.09028776978417
chr3	151184462	151365507	60.62	55.6	0.917189046519301	1.09028776978417
chr3	151365507	151558465	65.46	32.98	0.503819126183929	1.98483929654336
chr3	151558965	151961105	65.46	32.98	0.503819126183929	1.98483929654336
chr3	151961605	152365507	65.46	32.98	0.503819126183929	1.98483929654336
chr3	152365507	153359340	61.22	34.89	0.569911793531526	1.75465749498424
chr4	1	1000000	74.18	81.67	1.1009706120248	0.90828945757316
chr4	1000000	1638527	60.28	71.26	1.1821499668215	0.845916362615773
chr4	1639027	2000000	60.28	71.26	1.1821499668215	0.845916362615773
chr4	2000000	3000000	49.98	68.14	1.36334533813525	0.733489873789257
chr4	3000000	4000000	51.91	67.9	1.30803313427085	0.764506627393225
chr4	4000000	5000000	51.71	72.45	1.40108296267646	0.713733609385783
chr4	5000000	6000000	51.32	77.28	1.50584567420109	0.66407867494824
chr4	6000000	7000000	45.28	78.72	1.73851590106007	0.57520325203252
chr4	7000000	8000000	51.49	69.3	1.34589240629248	0.743001443001443
chr4	8000000	9000000	51.61	73.84	1.43073047858942	0.698943661971831
chr4	9000000	10000000	48.6	70.03	1.44094650205761	0.693988290732543
chr4	10000000	11000000	51.9	72.63	1.39942196531792	0.714580751755473
chr4	11000000	12000000	50.59	73.78	1.45839098636094	0.685687178097045
chr4	12000000	12335533	53.81	72.11	1.34008548596915	0.746221051171821
chr4	12336033	13000000	53.81	72.11	1.34008548596915	0.746221051171821
chr4	13000000	14000000	47.48	70.64	1.48778433024431	0.672140430351076
chr4	14000000	14421196	48.78	75.33	1.54428044280443	0.647550776583035
chr4	14421696	15000000	48.78	75.33	1.54428044280443	0.647550776583035
chr4	15000000	16000000	44.98	69.69	1.54935526900845	0.645429760367341
chr4	16000000	16431603	54.79	88.56	1.6163533491513	0.618676603432701
chr4	16432103	17000000	54.79	88.56	1.6163533491513	0.618676603432701
chr4	17000000	18000000	49.9	87.21	1.74769539078156	0.572182089209953
chr4	18000000	18426304	56.71	71.26	1.25656850643625	0.795818130788661
chr4	18426404	18532273	56.71	71.26	1.25656850643625	0.795818130788661
chr4	18532373	18660260	56.71	71.26	1.25656850643625	0.795818130788661
chr4	18660760	18709148	56.71	71.26	1.25656850643625	0.795818130788661
chr4	18709248	19000000	56.71	71.26	1.25656850643625	0.795818130788661
chr4	19000000	19792308	57.77	68.61	1.18764064393284	0.842005538551232
chr4	19792808	19930677	57.77	68.61	1.18764064393284	0.842005538551232
chr4	19931177	20000000	57.77	68.61	1.18764064393284	0.842005538551232
chr4	20000000	21000000	51.15	73.6	1.43890518084066	0.694972826086957
chr4	21000000	22000000	59.45	87.04	1.46408746846089	0.683019301470588
chr4	22000000	22041572	54.01	77.99	1.44399185336049	0.692524682651622
