pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
POL3	FRA1	chr1	48596606	48596731	0.2941176470588235	2
POL3	FRA1	chr1	48596896	48597016	0.1928953399541634	4
POL3	FRA1	chr1	48822938	48823063	0.0679487179487178	10
POL3	FRA1	chr1	48823279	48823399	0.247787610619469	6
POL3	FRA1	chr1	48960245	48960357	0.0277777777777777	8
POL3	FRA1	chr1	48960552	48960672	0.3439153439153439	4
POL3	FRA1	chr1	48963145	48963265	0.2573950751122812	15
POL3	FRA1	chr1	48965448	48965573	0.2273136220504641	19
POL3	FRA1	chr1	49043913	49044033	0.7174975562072335	4
POL3	FRA1	chr1	49044213	49044334	0.4069032571706368	7
POL3	FRA1	chr1	49084982	49085107	0.3710407239819004	7
POL3	FRA1	chr1	49085307	49085427	0.3886639676113361	4
POL3	FRA1	chr1	49123245	49123365	0.4988344988344988	10
POL3	FRA1	chr1	49123566	49123691	0.3123885918003565	14
POL3	FRA1	chr1	49210623	49210743	0.1333333333333332	7
POL3	FRA1	chr1	49210987	49211112	0.4233241505968778	7
POL3	FRA1	chr1	49213497	49213612	0.2001398601398601	11
POL3	FRA1	chr1	49213818	49213942	0.0419580419580419	16
POL3	FRA1	chr1	49509771	49509891	0.5090909090909091	6
POL3	FRA1	chr1	49976622	49976732	0.1591315661083103	5
POL3	FRA1	chr1	49976871	49976994	0.4131800402986844	12
POL3	FRA1	chr1	50013074	50013194	0.0686234542736784	13
POL3	FRA1	chr1	50033207	50033329	0.024024024024024	3
POL3	FRA1	chr1	50109295	50109412	0.4074074074074074	4
POL3	FRA1	chr1	50109528	50109648	0.3492063492063492	2
POL3	FRA1	chr1	50325712	50325948	0.0432900432900432	3
POL3	FRA1	chr1	50326034	50326159	0.4106910039113429	3
POL3	FRA1	chr1	50459630	50459755	0.1400966183574879	10
POL3	FRA1	chr1	50460340	50460463	NA	5
POL3	FRA1	chr1	50589447	50589567	0.2377622377622377	3
POL3	FRA1	chr1	50589784	50589910	0.1277505000909255	6
POL3	FRA1	chr1	50600011	50600131	0.2727272727272727	5
POL3	FRA1	chr1	50600226	50600351	0.360969965286512	6
POL3	FRA1	chr1	50671152	50671277	0.018736564731988	16
POL3	FRA1	chr1	50671369	50671489	-0.0236189780132772	17
POL3	FRA1	chr1	50716176	50716296	0.3967611336032389	3
POL3	FRA1	chr1	50716397	50716522	0.3212385099177552	2
POL3	FRA1	chr1	50853174	50853294	0.2001597018898057	17
POL3	FRA1	chr1	50853445	50853570	0.2280953764136458	12
POL3	FRA1	chr1	50949908	50950020	0.1984259775670818	14
POL3	FRA1	chr1	50950279	50950404	0.2615882141573841	17
POL3	FRA1	chr1	51008558	51008683	0.074520872217417	19
POL3	FRA1	chr1	51206340	51206465	0.0	2
POL3	FRA1	chr1	51206595	51206831	0.668896321070234	13
POL3	FRA1	chr1	51206995	51207120	0.753724536333232	10
POL3	FRA1	chr1	51265477	51265597	0.8095238095238095	2
POL3	FRA1	chr1	51265751	51265873	0.7983539094650205	5
POL3	FRA1	chr1	51389804	51389927	-0.039489921842863	2
POL3	FRA1	chr1	51390030	51390150	-0.0534575854934482	5
POL3	FRA1	chr1	51520903	51521028	0.5857321652065081	5
POL3	FRA1	chr1	51521147	51521267	0.635524798154556	2
POL3	FRA1	chr1	52093567	52093692	0.1913875598086124	5
POL3	FRA1	chr1	52093748	52093868	0.0909090909090908	1
POL3	FRA1	chr1	52199537	52199661	0.1131191950464396	11
POL3	FRA1	chr1	52199801	52199921	0.0804685510567864	8
POL3	FRA1	chr1	52952179	52952304	0.3349282296650718	10
POL3	FRA1	chr1	52972589	52972709	0.1372141372141372	7
POL3	FRA1	chr1	52972921	52973045	0.0664335664335664	8
POL3	FRA1	chr1	53072205	53072325	0.1322115384615384	1
POL3	FRA1	chr1	53072747	53072872	0.3636363636363637	1
POL3	FRA1	chr1	53200832	53200957	0.2307692307692307	4
POL3	FRA1	chr1	53337390	53337510	0.4127083988675684	3
POL3	FRA1	chr1	53337593	53337718	0.4587301587301587	4
POL3	FRA1	chr1	53341431	53341551	0.1818181818181817	4
POL3	FRA1	chr1	53496192	53496312	-0.0639486828960512	11
POL3	FRA1	chr1	53657503	53657623	0.1024793388429751	4
POL3	FRA1	chr1	53657784	53657909	0.5656565656565656	2
POL3	FRA1	chr1	54096087	54096212	0.3260795148907037	8
POL3	FRA1	chr1	54096303	54096423	0.359565689124013	13
POL3	FRA1	chr1	54145735	54145860	0.0465701580092724	15
POL3	FRA1	chr1	54145968	54146088	0.112984496124031	10
POL3	FRA1	chr1	54210468	54210593	0.0460045650931119	13
POL3	FRA1	chr1	54471496	54471615	0.2443174521638628	9
POL3	FRA1	chr1	54582082	54582206	0.051821862348178	6
POL3	FRA1	chr1	54582372	54582492	0.1176470588235293	1
POL3	FRA1	chr1	54684890	54685010	0.1846153846153846	2
POL3	FRA1	chr1	54685093	54685218	0.297524314765694	8
POL3	FRA1	chr1	54700017	54700142	0.0652228030868806	18
POL3	FRA1	chr1	54700364	54700484	0.155857214680744	14
POL3	FRA1	chr1	55124043	55124168	0.2941176470588235	1
POL3	FRA1	chr1	55124212	55124332	0.5432595573440644	4
POL3	FRA1	chr1	55377163	55377283	0.0	2
POL3	FRA1	chr1	56000413	56000533	0.4573858018588095	9
POL3	FRA1	chr1	56000608	56000727	-0.0067873303167421	4
POL3	FRA1	chr1	56052478	56052597	0.735042735042735	6
POL3	FRA1	chr1	56058835	56058960	0.8461538461538461	1
POL3	FRA1	chr1	56063692	56063812	0.370412196499153	6
POL3	FRA1	chr1	56322517	56322642	0.1195804195804195	8
POL3	FRA1	chr1	56322760	56322880	0.0972176759410802	7
POL3	FRA1	chr1	56402156	56402281	0.2395104895104895	7
POL3	FRA1	chr1	56402308	56402428	0.2669735327963176	4
POL3	FRA1	chr1	56438423	56438543	0.2952380952380952	3
POL3	FRA1	chr1	56438731	56438856	0.610176282051282	8
POL3	FRA1	chr1	56476280	56476400	0.6037903827106912	7
POL3	FRA1	chr1	56476568	56476692	0.0	1
POL3	FRA1	chr1	56486382	56486502	0.3247863247863247	4
POL3	FRA1	chr1	56625873	56625994	NA	8
POL3	FRA1	chr1	56626127	56626242	0.2307692307692307	6
POL3	FRA1	chr1	56626317	56626442	0.1718845917740945	13
POL3	FRA1	chr1	56626592	56626712	0.2193548387096774	10
POL3	FRA1	chr1	56760105	56760225	0.2008982903506229	22
POL3	FRA1	chr1	56760438	56760563	0.1276171485543369	11
POL3	FRA1	chr1	56771963	56772075	0.064102564102564	7
POL3	FRA1	chr1	56896312	56896485	NA	1
POL3	FRA1	chr1	57092460	57092580	0.1691176470588234	9
POL3	FRA1	chr1	57092794	57092919	-0.0209539564378273	8
POL3	FRA1	chr1	57192722	57192847	0.1791697873254001	7
POL3	FRA1	chr1	57192976	57193096	0.2249180839444531	7
POL3	FRA1	chr1	57193222	57193345	0.1812953401738448	10
POL3	FRA1	chr1	57193445	57193565	0.0512820512820512	2
POL3	FRA1	chr1	57306169	57306294	0.0454545454545454	4
POL3	FRA1	chr1	57318247	57318367	0.7249015075102031	7
POL3	FRA1	chr1	57318603	57318728	0.0684410646387833	13
POL3	FRA1	chr1	57321778	57321898	0.0357180542365727	10
POL3	FRA1	chr1	57488773	57488898	0.8701298701298701	2
POL3	FRA1	chr1	57488986	57489106	0.8484848484848485	3
POL3	FRA1	chr1	57537305	57537430	0.1702216702216702	11
POL3	FRA1	chr1	57848339	57848459	0.3160493827160494	4
POL3	FRA1	chr1	57888589	57888709	0.6822429906542056	4
POL3	FRA1	chr1	57954025	57954182	0.1010266491087962	25
POL3	FRA1	chr1	57954475	57954595	0.1744234800838573	14
POL3	FRA1	chr1	58157818	58157943	0.0628130734513713	19
POL3	FRA1	chr1	58158099	58158219	0.0045978689242445	9
POL3	FRA1	chr1	58311492	58311617	0.2615384615384615	3
POL3	FRA1	chr1	58318263	58318383	0.0017019510170195	17
POL3	FRA1	chr1	58331277	58331397	-0.0011265235212682	20
POL3	FRA1	chr1	58331514	58331639	0.1138659320477502	20
POL3	FRA1	chr1	58362313	58362432	0.0303030303030302	5
POL3	FRA1	chr1	58575131	58575256	0.4521343635267685	4
POL3	FRA1	chr1	58575407	58575527	0.3721304873137334	7
POL3	FRA1	chr1	58619172	58619297	NA	1
POL3	FRA1	chr1	58619450	58619570	0.125178872816509	6
POL3	FRA1	chr1	58661632	58661757	0.1569889880234707	15
POL3	FRA1	chr1	58661987	58662107	0.1675305826249222	15
POL3	FRA1	chr1	58663527	58663652	0.0454545454545454	6
POL3	FRA1	chr1	58663885	58664005	0.0454545454545454	8
POL3	FRA1	chr1	58723586	58723711	0.1202338644961595	19
POL3	FRA1	chr1	58723810	58723924	0.1030885780885781	17
POL3	FRA1	chr1	58927076	58927196	0.015920624964361	7
POL3	FRA1	chr1	58933298	58933423	0.3563636363636364	7
POL3	FRA1	chr1	58933588	58933708	0.0588235294117646	1
POL3	FRA1	chr1	58934403	58934528	0.5464114832535885	3
POL3	FRA1	chr1	58934625	58934745	0.6402665023354678	5
POL3	FRA1	chr1	59031007	59031127	0.1733333333333332	3
POL3	FRA1	chr1	59031288	59031413	0.321619627375023	5
POL3	FRA1	chr1	59122357	59122482	0.0432900432900432	3
POL3	FRA1	chr1	59122747	59122983	0.5037904398959165	9
POL3	FRA1	chr1	59123208	59123333	0.7140255009107468	2
POL3	FRA1	chr1	59137635	59137755	0.2859664607237422	7
POL3	FRA1	chr1	59152267	59152387	0.3363636363636363	7
POL3	FRA1	chr1	59152470	59152595	0.115236875800256	8
POL3	FRA1	chr1	59156777	59156897	0.1180011874680695	6
POL3	FRA1	chr1	59156999	59157124	0.5833333333333333	5
POL3	FRA1	chr1	59158827	59158947	0.5440723019670388	4
POL3	FRA1	chr1	59159107	59159232	0.6293706293706294	2
POL3	FRA1	chr1	59188898	59189017	0.2986874088478367	7
POL3	FRA1	chr1	59201788	59201913	0.1168831168831168	3
POL3	FRA1	chr1	59286437	59286557	0.0769230769230768	1
POL3	FRA1	chr1	59286662	59286787	0.2506436000411904	6
POL3	FRA1	chr1	59415207	59415327	0.2448979591836735	11
POL3	FRA1	chr1	59415421	59415546	0.1322115384615384	2
POL3	FRA1	chr1	59470614	59470739	0.0454545454545454	3
POL3	FRA1	chr1	59470822	59470942	0.150521609538003	4
POL3	FRA1	chr1	59749704	59749824	0.0539617862452507	10
POL3	FRA1	chr1	59754974	59755099	0.1712190446470365	7
POL3	FRA1	chr1	59755393	59755513	0.4392156862745098	6
POL3	FRA1	chr1	59761194	59761319	0.1626154594069032	2
POL3	FRA1	chr1	59761428	59761548	0.0392156862745097	2
POL3	FRA1	chr1	59782022	59782141	NA	3
POL3	FRA1	chr1	59787152	59787277	0.0769230769230768	1
POL3	FRA1	chr1	59787389	59787509	0.0	1
POL3	FRA1	chr1	59828924	59829048	0.0877573131094257	8
POL3	FRA1	chr1	59829262	59829382	0.0856463124504361	7
POL3	FRA1	chr1	59829732	59829852	0.2941176470588235	3
POL3	FRA1	chr1	59829920	59830045	0.2263814616755792	2
POL3	FRA1	chr1	59830402	59830527	0.0648148148148148	4
POL3	FRA1	chr1	59830798	59830918	0.1029283216783216	3
POL3	FRA1	chr1	59848453	59848688	0.498046398046398	11
POL3	FRA1	chr1	59855810	59855935	0.1872800402212167	7
POL3	FRA1	chr1	59856074	59856194	0.3883564328214628	5
POL3	FRA1	chr1	59899942	59900062	0.411764705882353	9
POL3	FRA1	chr1	59900235	59900360	0.1462912087912087	11
POL3	FRA1	chr1	59912879	59913004	0.216	5
POL3	FRA1	chr1	59913079	59913199	0.1599999999999999	2
POL3	FRA1	chr1	60346547	60346672	0.0322190898107128	9
POL3	FRA1	chr1	60489920	60490045	-0.0385776585038577	6
POL3	FRA1	chr1	60490208	60490328	-0.0028350028350028	18
POL3	FRA1	chr1	60649149	60649274	0.0129870129870129	1
POL3	FRA1	chr1	60649445	60649565	0.6923076923076923	1
POL3	FRA1	chr1	60691328	60691448	0.271604938271605	5
POL3	FRA1	chr1	60695866	60695991	0.0	4
POL3	FRA1	chr1	60696191	60696317	0.3604549431321084	10
POL3	FRA1	chr1	61286332	61286452	0.734223859972363	3
POL3	FRA1	chr1	61286533	61286662	0.1553656220322886	3
POL3	FRA1	chr1	61337820	61337940	0.3820901320901321	5
POL3	FRA1	chr1	61384701	61384826	0.3156089193825043	11
POL3	FRA1	chr1	61697293	61697418	0.1713813068651777	19
POL3	FRA1	chr1	61697499	61697619	0.1681372549019607	14
POL3	FRA1	chr1	61790412	61790532	0.4048070841239721	8
POL3	FRA1	chr1	61790743	61790868	0.465564738292011	11
POL3	FRA1	chr1	61857636	61857761	0.2857142857142857	1
POL3	FRA1	chr1	61996338	61996458	0.0	11
POL3	FRA1	chr1	62046432	62046557	0.4550264550264551	4
POL3	FRA1	chr1	62052092	62052217	0.1974083264405844	6
POL3	FRA1	chr1	62052418	62052538	0.2065929565929566	8
POL3	FRA1	chr1	62061137	62061257	0.3289839572192513	5
POL3	FRA1	chr1	62061316	62061441	0.2067621183370709	6
POL3	FRA1	chr1	62351669	62351789	0.1388560157790926	2
POL3	FRA1	chr1	62415323	62415443	0.3896103896103896	2
POL3	FRA1	chr1	62435630	62435755	0.4732394366197183	5
POL3	FRA1	chr1	62435969	62436089	0.5163891323400526	7
POL3	FRA1	chr1	62584390	62584510	0.3303167420814479	2
POL3	FRA1	chr1	62584646	62584771	-0.0239172592113767	1
POL3	FRA1	chr1	62645639	62645750	0.0002525252525252	10
POL3	FRA1	chr1	62797648	62797773	0.0033464151111209	9
POL3	FRA1	chr1	62797874	62797995	0.0948627344387062	6
POL3	FRA1	chr1	62844026	62844151	0.4602272727272726	4
POL3	FRA1	chr1	62844286	62844406	0.2727272727272726	4
POL3	FRA1	chr1	62902974	62903099	0.2753179463024022	6
POL3	FRA1	chr1	62903309	62903429	0.3044397463002114	3
POL3	FRA1	chr1	62908288	62908413	0.0770820089001907	12
POL3	FRA1	chr1	62908518	62908638	0.3636363636363636	8
POL3	FRA1	chr1	62968341	62968461	0.2857142857142857	2
POL3	FRA1	chr1	62968488	62968613	0.3333333333333333	1
POL3	FRA1	chr1	63200190	63200310	0.4958610942862911	5
POL3	FRA1	chr1	63253601	63253721	0.6632506661201066	7
POL3	FRA1	chr1	63253933	63254058	0.6286596146354618	8
POL3	FRA1	chr1	63521832	63521948	0.3818488529014844	7
POL3	FRA1	chr1	63619528	63619653	NA	1
POL3	FRA1	chr1	63619780	63619900	0.2828282828282827	5
POL3	FRA1	chr1	63648523	63648648	0.6635536986974686	7
POL3	FRA1	chr1	63648835	63648955	0.4313896220511006	8
POL3	FRA1	chr1	64311919	64312039	0.5523156089193825	6
POL3	FRA1	chr1	64312305	64312430	0.2272727272727273	5
POL3	FRA1	chr1	64314681	64314801	0.5486829554626164	8
POL3	FRA1	chr1	64599069	64599194	0.0687361419068736	15
POL3	FRA1	chr1	64599333	64599453	0.1868765240523165	16
POL3	FRA1	chr1	64739024	64739149	0.1454545454545454	4
POL3	FRA1	chr1	64739306	64739426	0.4755244755244755	3
POL3	FRA1	chr1	64996630	64996750	NA	4
POL3	FRA1	chr1	65021457	65021577	0.1362384172301527	6
POL3	FRA1	chr1	65021789	65021896	0.0838252656434474	9
POL3	FRA1	chr1	65300755	65300880	0.1340405014464802	5
POL3	FRA1	chr1	65301049	65301169	0.0861344537815126	12
POL3	FRA1	chr1	65487528	65487652	0.1111111111111111	1
POL3	FRA1	chr1	65487814	65487931	0.5675805675805675	4
POL3	FRA1	chr1	65631501	65631621	0.4191550541915505	26
POL3	FRA1	chr1	66135573	66135680	0.1991105286743412	9
POL3	FRA1	chr1	66217025	66217150	0.6072874493927125	2
POL3	FRA1	chr1	66217337	66217457	NA	3
POL3	FRA1	chr1	66229667	66229812	0.1488663585549398	12
POL3	FRA1	chr1	66381377	66381502	0.0954830515202032	11
POL3	FRA1	chr1	66381602	66381722	0.1520710059171597	8
POL3	FRA1	chr1	66413164	66413289	0.2665331165238964	11
POL3	FRA1	chr1	66503830	66503955	0.314071696094168	6
POL3	FRA1	chr1	66524303	66524423	0.2031425364758697	8
POL3	FRA1	chr1	67226654	67226774	0.1593923318061248	9
POL3	FRA1	chr1	67226855	67226980	0.3466306420851875	11
POL3	FRA1	chr1	67346543	67346668	0.3186732047179991	5
POL3	FRA1	chr1	67346881	67347001	0.167420814479638	1
POL3	FRA1	chr1	67468533	67468653	0.2754133911629167	19
POL3	FRA1	chr1	67734008	67734128	0.495672927754839	7
POL3	FRA1	chr1	68214785	68214905	0.4149120978389271	4
POL3	FRA1	chr1	68215055	68215180	0.2436535272356167	8
POL3	FRA1	chr1	68265573	68265693	0.0	2
POL3	FRA1	chr1	68266008	68266133	0.2307692307692307	3
POL3	FRA1	chr1	68293863	68293983	0.1937321937321937	4
POL3	FRA1	chr1	68294064	68294189	0.1227272727272726	4
POL3	FRA1	chr1	68670557	68670677	0.3007010661643329	8
POL3	FRA1	chr1	68670925	68671050	0.0688724361232286	6
POL3	FRA1	chr1	68894156	68894281	0.2313725490196078	8
POL3	FRA1	chr1	68894403	68894521	0.1656923639020825	7
POL3	FRA1	chr1	69488277	69488402	0.2998471121017897	9
POL3	FRA1	chr1	69553717	69553842	0.2722326883462154	7
POL3	FRA1	chr1	69553919	69554039	0.2783206369207857	11
POL3	FRA1	chr1	69600302	69600420	0.3429411764705882	3
POL3	FRA1	chr1	69847403	69847528	0.2113954258043163	12
POL3	FRA1	chr1	69847730	69847850	0.2060160427807486	11
POL3	FRA1	chr1	70358120	70358245	0.3277310924369747	5
POL3	FRA1	chr1	70358323	70358443	0.2158576717400246	7
POL3	FRA1	chr1	70387184	70387309	0.6036036036036035	7
POL3	FRA1	chr1	70387467	70387587	0.5606060606060606	3
POL3	FRA1	chr1	70416804	70416924	0.3356009070294785	8
POL3	FRA1	chr1	70790239	70790359	-0.096949562065841	3
POL3	FRA1	chr1	70812965	70813085	NA	2
POL3	FRA1	chr1	70813194	70813319	NA	3
POL3	FRA1	chr1	70830151	70830276	0.1144959207459207	14
POL3	FRA1	chr1	70830427	70830556	0.3585284280936455	8
POL3	FRA1	chr1	71025836	71025956	0.1380981599486208	14
POL3	FRA1	chr1	71026249	71026374	0.1163227016885552	8
POL3	FRA1	chr1	71138880	71139000	0.7272727272727273	4
POL3	FRA1	chr1	71139265	71139388	0.694017094017094	6
POL3	FRA1	chr1	71217207	71217321	0.2911869374084153	7
POL3	FRA1	chr1	71217413	71217573	0.4973303237152465	7
POL3	FRA1	chr1	71217890	71218015	0.8695652173913044	6
POL3	FRA1	chr1	71470584	71470709	0.0898520084566595	4
POL3	FRA1	chr1	71470826	71470946	0.17148292883587	10
POL3	FRA1	chr1	71838430	71838550	0.012539184952978	5
POL3	FRA1	chr1	71838571	71838686	-0.0087774294670846	14
POL3	FRA1	chr1	72085518	72085646	0.1697510265974996	20
POL3	FRA1	chr1	72478746	72478866	0.0	2
POL3	FRA1	chr1	72478933	72479058	0.2222222222222222	4
POL3	FRA1	chr1	72579472	72579592	0.2500791389680278	3
POL3	FRA1	chr1	72579658	72579783	0.1316115446550229	9
POL3	FRA1	chr1	72631067	72631192	0.0	1
POL3	FRA1	chr1	72631382	72631535	0.2222222222222222	3
POL3	FRA1	chr1	72631767	72631892	0.3173591114767586	5
POL3	FRA1	chr1	72710044	72710169	0.8336314847942754	5
POL3	FRA1	chr1	72710313	72710424	-0.0195804195804195	10
POL3	FRA1	chr1	72710481	72710601	0.0414400414400414	4
POL3	FRA1	chr1	72787464	72787589	0.1936978683966635	7
POL3	FRA1	chr1	72965671	72965800	-0.0359132393030698	7
POL3	FRA1	chr1	72965802	72965910	0.0616445166208199	9
POL3	FRA1	chr1	73023608	73023730	0.3701996927803379	14
POL3	FRA1	chr1	73143615	73143740	0.4027149321266968	3
POL3	FRA1	chr1	73143914	73144034	0.4458204334365325	3
POL3	FRA1	chr1	73147184	73147309	NA	1
POL3	FRA1	chr1	73240983	73241107	0.7321937321937322	3
POL3	FRA1	chr1	73241259	73241417	0.4235980821346674	7
POL3	FRA1	chr1	73241678	73241803	0.3585022572364345	10
POL3	FRA1	chr1	73398273	73398398	0.1223601921508202	7
POL3	FRA1	chr1	73398604	73398721	0.1856177877849704	4
POL3	FRA1	chr1	73547666	73547786	0.1637060257749913	4
POL3	FRA1	chr1	73714026	73714147	0.5990338164251207	6
POL3	FRA1	chr1	73714358	73714478	0.0	5
POL3	FRA1	chr1	73770103	73770223	0.391821685939333	12
POL3	FRA1	chr1	73770507	73770632	0.377695767500865	8
POL3	FRA1	chr1	73782822	73782975	-0.0593057735914879	7
POL3	FRA1	chr1	74030435	74030555	0.1538461538461538	2
POL3	FRA1	chr1	74096879	74097004	0.3894230769230769	6
POL3	FRA1	chr1	74097229	74097349	0.2366059137712681	4
POL3	FRA1	chr1	74170528	74170653	0.1802244127705699	11
POL3	FRA1	chr1	74170766	74170886	0.0911345456921954	13
POL3	FRA1	chr1	74185739	74185857	0.3640852974186307	8
POL3	FRA1	chr1	74225520	74225639	0.159090909090909	3
POL3	FRA1	chr1	74316495	74316620	0.0909090909090908	3
POL3	FRA1	chr1	74316809	74316922	0.37359900373599	7
POL3	FRA1	chr1	74319551	74319671	0.4444444444444444	7
POL3	FRA1	chr1	74353273	74353398	0.0497012212879372	8
POL3	FRA1	chr1	74353639	74353779	-0.0058393211360215	25
POL3	FRA1	chr1	74353913	74354074	-0.0570881226053639	29
POL3	FRA1	chr1	74354279	74354399	0.3242964764703895	11
POL3	FRA1	chr1	74432040	74432160	0.3555555555555555	4
POL3	FRA1	chr1	74815788	74815912	0.3862068965517242	15
POL3	FRA1	chr1	74816021	74816141	0.2795883361921097	19
POL3	FRA1	chr1	75031020	75031140	0.025722339675828	6
POL3	FRA1	chr1	75128068	75128188	NA	1
POL3	FRA1	chr1	75196081	75196201	-0.0091673032849503	2
POL3	FRA1	chr1	75196273	75196393	0.1825980392156862	7
POL3	FRA1	chr1	75196555	75196680	0.0823529411764705	9
POL3	FRA1	chr1	75205543	75205663	0.0646520803443328	20
POL3	FRA1	chr1	75205849	75205974	-0.0026255516451594	12
POL3	FRA1	chr1	75217645	75217770	0.3776223776223775	4
POL3	FRA1	chr1	75217791	75217911	0.2637362637362637	5
POL3	FRA1	chr1	75250606	75250731	0.3060442775305819	11
POL3	FRA1	chr1	75256887	75257007	0.695970695970696	10
POL3	FRA1	chr1	75257230	75257355	0.519923506224876	14
POL3	FRA1	chr1	75269252	75269377	0.7272727272727272	3
POL3	FRA1	chr1	75269617	75269737	0.4444444444444444	3
POL3	FRA1	chr1	75346543	75346668	0.2222222222222222	4
POL3	FRA1	chr1	75346909	75347028	0.7222222222222222	7
POL3	FRA1	chr1	75464975	75465095	0.3044397463002114	2
POL3	FRA1	chr1	75469295	75469411	1.0	1
POL3	FRA1	chr1	75510151	75510280	0.130718954248366	3
POL3	FRA1	chr1	75510423	75510543	0.5608755129958958	7
POL3	FRA1	chr1	75657290	75657410	0.10427807486631	2
POL3	FRA1	chr1	75657559	75657684	0.7734487734487734	4
POL3	FRA1	chr1	76323040	76323160	0.123076923076923	2
POL3	FRA1	chr1	76323254	76323379	0.0163701404847077	5
POL3	FRA1	chr1	76497663	76497783	0.4705882352941176	4
POL3	FRA1	chr1	76904192	76904317	0.3211045364891517	3
POL3	FRA1	chr1	76904479	76904599	0.3333333333333333	2
POL3	FRA1	chr1	76933300	76933420	NA	2
POL3	FRA1	chr1	76949437	76949562	0.0561497326203208	5
POL3	FRA1	chr1	76982308	76982428	0.0909090909090908	1
POL3	FRA1	chr1	76982573	76982698	0.0	1
POL3	FRA1	chr1	77058139	77058259	0.1577464788732394	4
POL3	FRA1	chr1	77058400	77058525	0.1942307692307691	8
POL3	FRA1	chr1	77086205	77086325	0.1557112126061017	11
POL3	FRA1	chr1	77086441	77086566	0.3890137012308958	11
POL3	FRA1	chr1	77194390	77194510	0.0	3
POL3	FRA1	chr1	77194628	77194753	0.1794871794871795	4
POL3	FRA1	chr1	77351351	77351476	0.0	8
POL3	FRA1	chr1	77351572	77351692	0.0769230769230768	3
POL3	FRA1	chr1	77357770	77357895	0.1242908035360865	4
POL3	FRA1	chr1	77358026	77358146	0.1013986013986013	7
POL3	FRA1	chr1	77484062	77484182	NA	2
POL3	FRA1	chr1	77484227	77484352	0.2941176470588235	1
POL3	FRA1	chr1	77527814	77527934	-0.0633292687032701	4
POL3	FRA1	chr1	77528228	77528353	0.2418527708850289	4
POL3	FRA1	chr1	77577849	77577969	0.0588235294117646	1
POL3	FRA1	chr1	77578115	77578240	0.1066666666666666	5
POL3	FRA1	chr1	77584148	77584268	NA	4
POL3	FRA1	chr1	77665050	77665175	0.210064445358563	5
POL3	FRA1	chr1	77665333	77665453	0.1414524754183198	16
POL3	FRA1	chr1	77667388	77667513	0.4484126984126984	3
POL3	FRA1	chr1	77667605	77667725	0.2498670919723551	5
POL3	FRA1	chr1	77671456	77671581	0.4534231200897867	5
POL3	FRA1	chr1	77692470	77692595	0.4974132975665836	5
POL3	FRA1	chr1	77692687	77692807	0.1094822276169426	8
POL3	FRA1	chr1	77957433	77957553	0.0909090909090908	1
POL3	FRA1	chr1	77957648	77957773	0.0909090909090908	1
POL3	FRA1	chr1	78037344	78037469	NA	1
POL3	FRA1	chr1	78037520	78037640	0.3846153846153846	1
POL3	FRA1	chr1	78349734	78349854	0.1428571428571429	3
POL3	FRA1	chr1	78350030	78350146	0.3249417249417249	5
POL3	FRA1	chr1	78351481	78351606	0.1538461538461538	6
POL3	FRA1	chr1	78351777	78351897	0.4572549019607844	2
POL3	FRA1	chr1	78831976	78832096	0.5118577075098815	3
POL3	FRA1	chr1	78832445	78832570	0.4545454545454546	2
POL3	FRA1	chr1	78833954	78834079	0.2164579606440071	5
